vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,igo,ago,t,sv,lv,anzahl_beteiligte,fg,rf,helm,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,kennz_01,2,kennz_02,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,urs_02,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,02_alter_in_jahren,bemerkungen,kinder,18_24,senioren
Friedrich-Ebert-Straße,Dahlweg,fr,10/28/2016,6:20,3,,,,,,1,1,,1,n,,,,,,,,71,,,,,775,,55,,,,2/3,,26,,,,,
Piusallee,Holsteiner Straße,do,9/22/2016,22:00,2,,,,,1,,1,,1,n,,,,,,,,71,,,,,799,01,49,,,,2/3,,68,,1.73 °/oo,,,
Hiltruper Straße,Am Berler Kamp,mo,8/29/2016,22:02,2,,,,,1,,2,,,,1,,,1,,,,21,so,01,,02,211,,35,,,,2/3,,28,31,02 = 2.28 °/oo,,,
Habichtshöhe ,Inselbogen,mi,10/19/2016,7:47,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,341,,28,,,,1/3,1,19,22,,,,
Moltkestraße,Marks-Haindorf-Stiege,di,10/4/2016,18:20,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,321,,31,,,,,,79,31,,,,
gartenstraße,83,mi,10/5/2016,15:35,6,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,01,49,,,,,,45,,1.16 °/oo,,,
Brock,46,sa,10/29/2016,17:59,2,,,,,1,,1,,,,,,1,,,,,11,ms,,,,141,,13,49,,,1,,25,,,,,
Albersloher Weg,An den Loddenbüschen,sa,10/29/2016,8:20,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,ms,,602,,14,,,,,1,45,55,,,,
Trauttmansdorffstraße,Hammer Straße,mo,10/31/2016,18:10,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,341,,28,,,,2/3,,47,22,,,,
Jeilerstraße,10,di,10/4/2016,17:00,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,581,,49,,,,,,73,76,,,,
Nerzweg,33,sa,10/29/2016,4:55,3,,,,,,1,2,1,,,,,,1,,,,81,,21,nrw,,221,,64,,,,2,1,18,48,,,,
Warendorfer Straße,Pleistermühlenweg,sa,9/24/2016,12:32,2,,,,,3,,3,,,,,1,1,,1,,,11,ah,21,coe,,302,,35,,,,,,20,28,,,,
Albersloher Weg,Heidestraße,so,10/23/2016,18:05,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,244,,35,,,,1,,82,76,,,,
Albert-Schweitzer-Campus,1,do,10/20/2016,9:43,3,,,,,,1,2,,,,,,,2,,,,21,os,21,lip,,703,,49,,,,,,73,48,,,,
Albersloher Weg,415,do,11/3/2016,17:20,3,,,,,,1,1,,,,,,1,,,,,12,ms,,,,141,,49,,,,2/3,,76,,,,,
Herrenstraße,25,mo,7/4/2016,18:00,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,501,,14,,,,,,28,,,,,
Warendorfer Straße,135,mi,9/28/2016,16:50,5,,m,,,,,2,,,,,,,1,1,,,21,ms,51,st,,631,,37,,,,,,75,,,,,
Ludgeriplatz,Am Kanonengraben,mi,9/28/2016,16:05,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,waf,,601,,13,14,,,,,93,,,,,
Ludwig-Wolker-Straße,22,fr,9/30/2016,16:00,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,88,,,,,
Moltkestraße,40,fr,9/30/2016,11:15,5,,z,,,,,2,,,,,,,2,,,,21,ms,25,waf,,601,,13,14,,,,,57,,,,,
Engelstraße,50,sa,10/1/2016,15:05,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,st,,711,,36,,,,,,49,,,,,
Steinfurter Straße,Grevener Straße,sa,10/1/2016,11:55,5,,a,,,,,2,,,,,,,2,,,,21,e,21,waf,,723,,36,,,,,,83,,,,,
An der Alten Ziegelei,9,mo,10/3/2016,22:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,2,1,23,,,,,
Hiltruper Straße,200m h. Theodor-Heuss-Str. FR MS,mo,10/3/2016,18:05,5,,a,,,,,2,,,,,,,2,,,,21,m,21,pb,,639,,26,,,,,1,36,,,,,
Kolpingstraße,Enkingweg,mo,10/3/2016,1:48,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,321,,28,,,,2,1,20,,,,,
Apffelstaedtstraße,17,mo,10/3/2016,18:02,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,PL,,141,,13,49,,,,1,24,,,,,
Weseler Straße,Spinne,mo,10/3/2016,14:30,5,,z,,,,,2,,,,,,1,1,,,,21,waf,11,st,,623,,14,,,,,,59,,,,,
Weseler Straße,Kolde-Ring,mo,10/3/2016,20:18,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,2,1,42,,,,,
Engelstraße,64,di,10/4/2016,18:05,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,waf,,601,,14,,,,,,27,,,,,
Dingbängerweg,69,di,10/4/2016,11:00,5,,m,,,,,2,,,,,,,2,,,,21,hd,21,ms,,703,,14,,,,,,66,,,,,
Jungeblodtplatz,Zugang HNO-Klinik,di,10/4/2016,13:30,5,,z,,,,,1,,,,,,,,1,,,44,bor,,,,711,,36,,,,,,25,,Stadt,,,
Weseler Straße,Kolde-Ring,di,10/4/2016,10:30,5,,o,,,,,2,,,,,,,1,1,,,46,do,21,ms,,641,,26,,,,,,49,,,,,
Friedrich-Ebert-Straße,15,di,10/4/2016,18:50,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,w,,501,,14,,,,1,,77,,,,,
Keiesekampsmühle,Verbindung zu Am Mittelhafen,di,10/4/2016,15:05,5,,z,,,,,2,,,,,,,2,,,,21,bi,21,ms,,711,,36,,,,,,27,,,,,
Bösenseller Straße,Tilbecker Straße,di,10/4/2016,16:45,4,,,,,,,2,,,,,,,2,,,,21,st,21,ms,,301,,28,,,,,,29,,,,,
Wilhelmshafenufer,Warendorfer Straße,mi,10/5/2016,22:05,5,,a,,,,,2,,1,n,,,,1,,,,21,ms,71,,,243,,34,,,,2/3,,32,,,,,
Weseler Straße,101,mi,10/5/2016,13:10,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,,,65,,,,,
Hammer Straße,174 Parkplatz Hinterhof,mi,10/5/2016,20:35,5,,z,,,,,2,,,,,,,2,,,,21,wi,21,wi,,703,,36,,,,,,33,,,,,
Osterstraße,1,mi,10/5/2016,8:45,5,,z,,,,,2,,,,,,,,2,,,40,un,40,ms,,501,,14,,,,,,44,,,,,
Wolbecker Straße,,mi,10/5/2016,10:55,5,,a,,,,,2,,,,,,,1,1,,,40,ms,21,ms,,721,,36,,,,,,40,,,,,
Skagerakstraße,2,mi,10/5/2016,10:20,5,,m,,,,,2,,,,,,,2,,,,21,os,21,ms,,551,,37,,,,,,28,,,,,
Osttor,71,mi,10/5/2016,16:36,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,551,,37,,,,,,54,,,,,
Düesbergweg,Spichernstraße,mi,10/5/2016,14:45,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,lö,,711,,36,,,,,,44,,,,,
Amelsbürener Straße,115,mi,10/5/2016,18:50,5,,m,,,,,2,,,,,,,2,,,,21,un,21,ms,,501,,14,,,,1,,29,,,,,
Alter Fischmarkt,24,mi,10/5/2016,10:02,5,,m,,,,,2,,,,,,,2,,,,21,so,21,ms,,501,,14,,,,,,39,,,,,
Ludgeriplatz,2,mi,10/5/2016,23:20,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,2/3,,22,,,,,
An der Germania Brauerei,3,mi,10/5/2016,12:15,5,,m,,,,,2,,1,n,,,,1,,,,71,,21,ms,,502,,14,,,,,,36,,,,,
Heumannsweg,Albersloher Weg,mi,10/5/2016,17:18,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,231,,14,,,,,,36,,,,,
Westfalenstraße,An der Alten Kirche,mi,10/5/2016,10:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,13,14,,,,,18,,,,,
Saarbrücker Straße,83,mi,10/5/2016,8:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,row,,711,,36,,,,,,19,,,,,
Boeselagerstraße,10,mi,10/5/2016,8:50,5,,m,,,,,2,,,,,,,2,,,,21,lh,21,ms,,501,,14,,,,,,28,,,,,
Höltenweg,51,mi,10/5/2016,7:20,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,waf,,651,,14,,,,,,54,,,,,
Wolbecker Straße,Mondstraße,mi,10/5/2016,9:45,5,,m,,,,,2,,,,,,,2,,,,21,e,21,ms,,601,,13,14,,,,,56,,,,,
Wolbecker Straße,Kaldenhofer Weg,mi,10/5/2016,20:30,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,eu,,601,,13,14,,,2,,23,,,,,
Sebastiankirchweg,4,mi,10/5/2016,13:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,28,,,,,
Engelenschanze,Parkhaus UKM,mi,10/5/2016,10:10,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ah,,703,,14,,,,,,76,,,,,
Michaelweg,10,mi,10/5/2016,11:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,mo,,651,,14,,,,,,24,,,,,
Karlstraße,33,mi,10/5/2016,13:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,st,,711,,36,,,,,,19,,,,,
Breul,25,mi,10/5/2016,13:50,5,,m,,,,,2,,,,,,,2,,,,21,st,21,coe,,321,,27,,,,,,49,,,,,
Kardinal-von-Galen-Ring,10,mi,10/5/2016,14:30,5,,m,,,,,2,,,,,,,2,,,,21,bf,21,ms,,711,,36,,,,,,39,,,,,
Dahlweg,62,mi,10/5/2016,8:05,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,coe,,501,,14,,,,,,41,,,,,
Norbertstraße,4,mi,10/5/2016,9:00,5,,m,,,,,2,,,,,,,2,,,,21,re,21,ms,,711,,36,,,,,,24,,,,,
Grevener Straße,Steinfurter Straße,mi,10/5/2016,8:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,623,,14,,,,,,81,,,,,
Von-Esmarch-Straße,48 Parkplatz,mi,10/5/2016,12:15,5,,m,,,,,2,,,,,,,2,,,,21,os,21,ms,,703,,36,,,,,,37,,,,,
Austermannstraße,Horstmarer Landweg,so,10/16/2016,14:20,3,X,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,243,,34,,,,,,78,70,,,,
Orleans-Ring,Apffelstaedtstraße,fr,10/14/2016,17:00,3,,,,,,2,3,,1,n,,,,2,,,,71,,21,os,,303,,28,,,,,,26,32,,,,
Albersloher Weg,Theodor-Scheiwe-Straße,do,9/8/2016,16:45,5,,a,,,,,2,,,,,,,2,,,,21,waf,21,ms,,601,,49,,,,,,34,,,,,
Josefine-Mauser-Straße,40,fr,11/4/2016,21:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,1,F,,,,,
Geiststraße,110,fr,10/7/2016,12:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,st,,789,,49,,,,,,F,,,,,
Siemensstraße,59,fr,9/30/2016,12:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Kanalstraße,6,sa,10/1/2016,16:00,5,X,,,,,,2,,1,P,,,,1,,,,21,st,71,,,799,,49,,,,,,29,,,,,
Twenhövenweg,15b,fr,10/21/2016,12:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Anton-Bruchhausen-Straße,,mo,9/26/2016,9:30,5,X,,,,,,2,,,,,,,2,,,,21,waf,21,ms,,799,,49,,,,,,53,,,,,
Hammer Straße,23,fr,9/16/2016,13:20,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ac,,711,,36,,,,,,55,,,,,
Dammstraße,Friedrich-Ebert-Straße,so,8/14/2016,1:28,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,so,,711,,36,,,,2/3,,22,,,,,
Junkerstraße,22,mo,10/17/2016,15:30,5,X,,,,,,2,,,,,,,2,,,,21,coe,21,so,,101,,49,,,,,,26,,,,,
Weseler Straße,37,fr,10/14/2016,12:15,3,,,,,,1,2,,2,n/n,,,,,,,,71,,71,,,651,,22,,,,,,24,19,,,,
Mondstraße,221,do,11/3/2016,8:25,2,,,,,1,,2,,1,n/n,,,,,1,,,71,,51,ms,,501,,49,,,,,,75,59,,,,
Bremer Platz,,sa,9/17/2016,20:05,3,X,,,,,1,2,,,,,1,,1,,,,21,ms,02,,,303,,37,,,,2/3,1,59,,,,,
Waldeyerstraße,12,so,9/4/2016,18:45,5,X,,,,,,2,,,,,,,2,,,,21,bi,21,ms,,703,,49,,,,,,52,,,,,
Marktallee,52,do,11/3/2016,9:45,3,X,,,,,1,2,,1,n,,,,1,,,,21,,71,,,224,,35,,,,,1,F,22,,,,
Bodelschwinghstraße,16,do,11/3/2016,14:40,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,bor,,711,,36,,,,,,30,,,,,
Ostmarkstraße,Dieckstraße,mi,10/12/2016,10:51,1,,,,1,1,,2,,1,n,,,,,1,,,44,waf,71,,,243,,34,,,,,,27,28,,,,
Weseler Straße,383,do,10/6/2016,18:30,5,,z,,,,,2,,,,,,,1,,,1,59,ms,21,ms,,631,,26,,,,1,,20,,,,,
Schleebrüggenkamp,4,do,10/6/2016,10:00,5,,z,,,,,2,,,,,,,1,1,,,44,waf,21,ms,,501,,14,,,,,,48,,,,,
Hafenstraße,Ludgeriplatz,do,10/6/2016,14:08,5,,a,,,,,2,,,,,,,1,1,,,44,noh,21,ms,,252,,14,,,,,,59,,,,,
Bodelschwinghstraße,Moränenstraße,do,10/6/2016,10:55,5,,a,,,,,2,,1,n,,,,1,,,,71,,21,waf,,301,,27,,,,,,74,,,,,
Düesbergweg,Spichernstraße,do,10/6/2016,15:00,5,,z,,,,,2,,,,,,,2,,,,21,waf,21,ms,,681,,26,,,,,,23,,,,,
Neutor,Münzstraße,do,10/6/2016,14:00,5,,a,,,,,2,,,,,,,2,,,,21,ha,21,st,,711,,36,,,,,,27,,,,,
Steinfurter Straße,387,do,10/6/2016,7:25,5,,,o,,,,1,,,,,,,1,,,,21,bor,,,,751,,0,,86,,1,,65,,,,,
Gustav-Stresemann-Straße,48,do,10/6/2016,11:20,5,,o,,,,,2,,,,,,,1,1,,,44,ms,21,ms,,501,,14,,,,,,57,,,,,
Albersloher Weg,54,do,10/6/2016,17:15,5,,o,,,,,2,,,,,,,2,,,,21,gt,21,ms,,631,,26,,,,,,56,,,,,
Hohenzollernring,Sophienstraße,do,10/6/2016,12:35,5,,z,,,,,2,,,,,,,2,,,,21,coe,21,waf,,601,,13,14,,,,,39,,,,,
Geiststraße,3,do,10/6/2016,18:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,13,14,,,1,,46,,,,,
Weseler Straße,729,do,10/6/2016,17:20,5,,m,,,,,2,,,,,,,1,1,,,40,abi,21,os,,601,,13,14,,,,,60,,,,,
Hiltruper Straße,19,do,10/6/2016,10:20,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,703,,36,,,,,,91,,,,,
Münsterstraße,62,do,10/6/2016,13:20,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,d,,711,,36,,,,,,21,,,,,
Waldeyerstraße,ggü. 75,do,10/6/2016,16:15,5,,m,,,,,2,,1,n,,,,1,,,,21,ms,71,,,581,,45,,,,,,70,,,,,
Wolbecker Straße,27,do,10/6/2016,12:45,5,,o,,,,,2,,,,,,,1,1,,,21,ms,44,ver,,501,,14,,,,,,90,,,,,
Loerstraße,23,do,10/6/2016,13:30,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,st,,703,,36,,,,2,,86,,,,,
Zeppelinstraße,Kanalstraße,do,10/6/2016,19:45,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,702,,14,,,,2/3,,34,,,,,
B 51,100m v. Warendorfer Straße,do,10/6/2016,22:55,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,2,,22,,,,,
Kappenberger Damm,Inselbogen,fr,10/7/2016,16:25,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,st,,651,,14,,,,,,55,,,,,
Toppheideweg,20,fr,10/7/2016,13:30,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,46,,,,,
Südstraße,34,fr,10/7/2016,13:15,5,,o,,,,,2,,,,,,,1,1,,,44,ms,21,ms,,501,,14,,,,,,36,,,,,
Clevornstraße,18,fr,10/7/2016,16:25,5,,o,,,,,2,,,,,,,2,,,,21,waf,21,hsk,,711,,36,,,,,,23,,,,,
Telgter Straße,1 km vor Freckenhorster Straße,fr,10/7/2016,20:50,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,2,,42,,,,,
Alter Milchhof,2,fr,10/7/2016,8:40,5,,o,,,,,1,,,,,,,,1,,,40,st,,,,141,,49,,,,,,45,,Stadt,,,
Wolbecker Straße,66,fr,10/7/2016,12:45,5,,m,,,,,2,,,,,1,,1,,,,02,,21,ms,,623,,14,,,,,,28,,,,,
Lahnstraße,34,fr,10/7/2016,13:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,502,,14,,,,,,68,,,,,
Wilhelmstraße,1,fr,10/7/2016,14:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ham,,711,,36,,,,,,31,,,,,
Hohenzollernring,Mauritz Steinpfad,fr,10/7/2016,15:35,5,,o,,,,,3,,,,,,,3,,,,21,clp,21,ms,,701,,14,37,,,,,65,,,,,
Engelenschanze,,fr,10/7/2016,17:05,5,,o,,,,,2,,,,,,,2,,,,21,coe,21,ms,,601,,14,,,,,,33,,,,,
Ludgeriplatz,Moltkestraße,fr,10/7/2016,13:10,5,,o,,,,,2,,,,,,,2,,,,21,st,21,ms,,621,,14,,,,,,28,,,,,
Hamburger Straße,2,fr,10/7/2016,15:45,5,,o,,,,,2,,,,,,,1,1,,,21,ms,40,kle,,703,,36,,,,,,46,,,,,
Glasuritstraße,Max-Winkelmann-Straße,fr,10/7/2016,13:15,5,,m,,,,,1,,,,,,,1,,,,21,d,,,,141,,14,,,,,,46,,Stadt,,,
Weseler Straße,577,fr,10/7/2016,10:30,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,lb,,703,,45,,,,,,61,,,,,
Wolbecker Straße,286,fr,10/7/2016,9:43,5,,m,,,,,2,,,,,,,,2,,,40,coe,40,un,,703,,36,,,,,,46,,,,,
Am Mittelhafen,30,fr,10/7/2016,22:35,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,bf,,712,,44,,,,,,,,,,,
Kapitelstraße,1,fr,10/7/2016,16:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,86,,,,,
Hammer Straße,21,fr,10/7/2016,14:45,5,,o,,,,,2,,,,,,,1,1,,,44,n,21,ms,,141,,14,,,,,,42,,,,,
Auf dem Dorn,22,fr,10/7/2016,9:35,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,79,,,,,
B 54,"1,5 km vor Nienberge",fr,10/7/2016,16:30,5,,,m,,,,4,,,,,,,4,,,,21,ms,21,st,,631,,26,,,,,,51,,,,,
Eisenbahnstraße,Fürstenbergstraße,fr,10/7/2016,19:25,5,,m,,,,,2,,,,,,,2,,,,21,hh,21,ms,,641,,26,,,,2/3,,54,,,,,
Von-Esmarch-Straße,21,fr,10/7/2016,20:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,noh,,601,,14,,,,2/3,,26,,,,,
Ludgeriplatz,im Kreis,fr,10/7/2016,20:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,221,ms,,601,,14,,,,2,,20,,,,,
Sentmaringer Weg,87,fr,10/7/2016,17:20,5,,m,,,,,2,,,,,,,2,,,,21,st,21,waf,,711,,36,,,,,,27,,,,,
Am Burloh,Neuer Heidkamp,fr,10/7/2016,11:25,5,,m,,,,,2,,,,,,,2,,,,21,nrw,21,ms,,141,,14,,,,,,31,,,,,
Boeselagerstraße,Lange Ossenbeck,sa,10/8/2016,13:20,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,323,,14,,,,,,86,,,,,
Trauttmansdorffstraße,ggü.89,sa,10/8/2016,11:20,5,,z,,,,,2,,,,,,,2,,,,21,coe,21,gt,,641,,26,,,,,,42,,,,,
Am Mittelhafen,43,sa,10/8/2016,18:30,5,,m,,,,,2,,,,,,,1,1,,,40,ms,21,ms,,501,,14,,,,1,,30,,,,,
Hammer Straße,171,sa,10/8/2016,22:15,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,2,,43,,,,,
Hochstraße,24,sa,10/8/2016,14:30,5,,m,,,,,2,,,,,,,2,,,,21,e,21,ms,,711,,36,,,,,,35,,,,,
Hammer Straße,Vennheideweg,sa,10/8/2016,11:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,623,,14,,,,,,36,,,,,
Hermannstraße,34,sa,10/8/2016,13:55,5,,o,,,,,2,,,,,,,1,1,,,40,ms,21,st,,502,,14,,,,,,24,,,,,
Lazarettstraße,Schulstraße,sa,10/8/2016,16:50,5,,o,,,,,2,,,,,,,2,,,,21,lh,21,ms,,501,,14,,,,,,29,,,,,
Wienburgstraße,Bushalte Cheruskerring,sa,10/8/2016,19:55,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,631,,37,,,,2,,27,,,,,
York-Ring,Steinfurter Straße,sa,10/8/2016,15:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ge,,231,,35,,,,,,32,,,,,
Grevener Straße,92,sa,10/8/2016,16:25,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,coe,,646,,26,,,,,,33,,,,,
Am Roggenkamp,196i,so,10/9/2016,12:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,d,,711,,36,,,,,,51,,,,,
Inselbogen,58,so,10/9/2016,4:00,5,,m,,,,,5,,,,,,,5,,,,21,ms,21,ms,,501,,14,,,,1,,62,,,,,
Gasselstiege,46,so,10/9/2016,11:11,5,,o,,,,,2,,,,,,,1,1,,,40,m,21,ms,,711,,36,,,,,,38,,,,,
Am Hawerkamp,31,so,10/9/2016,3:20,5,,m,,,,,2,,,,,,,1,,1,,31,re,21,os,,711,,36,,,,2,,76,,,,,
L 585,"1,5 km vor Hiltruper Straße",so,10/9/2016,20:00,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,2,,35,,,,,
Kardinal-von-Galen-Ring,Sentruper Straße,so,10/9/2016,13:20,5,,m,,,,,1,,,,,,,1,,,,21,ms,,,,121,,35,,,,,,81,,Stadt,,,
Hafenweg,10,mo,10/10/2016,15:35,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,re,,501,,14,,,,,,46,,,,,
Stettiner Straße,95,mo,10/10/2016,17:25,5,,o,,,,,2,,1,n,,,,1,,,,71,,21,re,,601,,14,,,,,,41,,,,,
Gartenstraße,Lublinring,mo,10/10/2016,6:25,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,303,,28,,,,2,,61,,,,,
Marktallee,Hohe Geest,mo,10/10/2016,13:50,5,,z,,,,,2,,,,,,,2,,,,21,waf,21,ms,,623,,14,,,,,,57,,,,,
Gildenstraße,2c,mo,10/10/2016,16:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,,,27,,,,,
Grevener Straße,218,mo,10/10/2016,16:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,st,,623,,14,,,,,,50,,,,,
Idenbrockplatz,Parkplatz Aldi,mo,10/10/2016,12:05,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,st,,703,,14,,,,,,48,,,,,
Marientalstraße,67,mo,10/10/2016,21:15,5,,m,,,,,2,,,,,,,1,1,,,40,ms,21,ms,,711,,36,,,,2,,24,,,,,
Hammer Straße,B 51,mo,10/10/2016,17:25,5,,o,,,,,2,,,,,,,1,1,,,46,TR,21,ms,,252,,14,,,,,,64,,,,,
Rüschhausweg,Am Gievenbach,mo,10/10/2016,12:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,st,,601,,14,,,,,,23,,,,,
Wolbecker Straße,286 Nebenfahrbahn,mo,10/10/2016,13:08,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,waf,,711,,36,,,,,,21,,,,,
An der Alten Ziegelei,33,mo,10/10/2016,15:55,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,,57,,,,,
Urbanstraße,3,mo,10/10/2016,17:59,5,,m,,,,,2,,,,,,,1,1,,,21,su,40,ms,,711,,36,,,,,,59,,,,,
Sudmühlenstraße,128,di,10/11/2016,9:00,5,,z,,,,,2,,,,,,,1,1,,,46,un,21,ms,,623,,14,,,,,1,28,,,,,
Brunnenstraße,Weseler Straße,di,10/11/2016,16:15,5,,z,,,,,2,,,,,,,2,,,,25,bor,21,ne,,502,,14,,,,,,53,,,,,
Brandhoveweg,10,di,10/11/2016,20:45,5,,o,,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,,,?,,,,,
Hiltruper Straße,Höhe Brandhoveweg,di,10/11/2016,19:45,5,,o,,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,,,43,,,,,
Überwasserstraße,79,di,10/11/2016,13:35,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,1,37,,,,,
Badestraße,,di,10/11/2016,9:00,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ge,,601,,14,,,,,,58,,,,,
Schlossplatz,Parkplatz Nord,di,10/11/2016,11:50,5,,o,,,,,1,,,,,,,1,,,,21,st,,,,703,,49,,,,,1,58,,,,,
Eisenbahnstraße,17,di,10/11/2016,16:50,5,,m,,,,,2,,,,,,,2,,,,21,k,21,erb,,623,,14,,,,,,19,,,,,
Handorfer Straße,Warendorfer Straße,di,10/11/2016,7:05,5,,m,,,,,3,,,,,,,3,,,,21,so,21,ms,,623,,14,,,,,,21,,,,,
Albersloher Weg,Heidestraße,di,10/11/2016,16:45,5,,m,,,,,2,,,,,,,2,,,,21,pb,21,ms,,601,,14,,,,,,24,,,,,
B 54,"Abschn 147, km 0,2 einw.",di,10/11/2016,7:40,5,,o,,,,,3,,,,,,,3,,,,21,ms,21,bor,,623,,14,,,,,,19,,,,,
Aldruper Straße,Sprakelweg,di,10/11/2016,15:20,5,,m,,,,,2,,,,,,,2,,,,21,st,21,st,,601,,14,,,,,,37,,,,,
Neutor,Promenade,di,10/11/2016,14:02,5,,o,,,,,2,,,,,,,2,,,,21,st,21,st,,623,,14,,,,,1,24,,,,,
Westhoffstraße,140b,di,10/11/2016,12:27,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,1,25,,,,,
Industrieweg,43,di,10/11/2016,18:15,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,ms,,631,,37,,,,,,19,,,,,
Westfalenstraße,218,di,10/11/2016,17:25,5,,o,,,,,2,,,,,,,2,,,,21,st,21,ms,,712,,44,,,,,1,44,,,,,
Westhoffstraße,140b,di,10/11/2016,13:05,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,1,30,,,,,
