vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,igo,ago,t,sv,lv,anzahl_beteiligte,fg,rf,helm,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,kennz_01,2,kennz_02,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,urs_02,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,02_alter_in_jahren,bemerkungen,kinder,18_24,senioren
Gustav-Stresemann-Weg,46,mo,3/23/2015,7:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,waf,,799,,49,,,,,,F,,,,,
Schlossplatz,Überwasserstraße,di,4/14/2015,16:15,5,,m,,,,,2,,,,,,,1,1,,,40,st,21,ms,,601,,14,,,,,,49,,,,,
Albersloher Weg,424,di,4/14/2015,17:50,5,,m,,,,,2,,,,,,,2,,,,21,pb,21,be,,602,,14,,,,,,48,,,,,
Idenbrockplatz,Höhe Sparkasse,di,4/14/2015,9:45,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,re,,703,,36,,,,,,75,,,,,
Manfredstraße,10,di,4/14/2015,12:20,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,711,,36,,,,,,80,,,,,
B 51,Auffahrt Albersloher Weg,di,4/14/2015,17:25,5,,m,,,,,2,,,,,,,1,1,,,21,oe,46,st,,633,,29,,,,,,37,,,,,
Goldstraße,60,di,4/14/2015,22:20,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,ms,,501,,14,,,,2/3,,19,,,,,
Paul-Klee-Weg,45,mi,4/15/2015,18:35,5,,m,,,,,2,,,,,,,1,1,,,44,coe,21,ms,,711,,36,,,,,,28,,,,,
Corrensstraße,Wilhelm-Klemm-Straße,mi,4/15/2015,12:00,5,,m,,,,,2,,1,n,,,,1,,,,71,,21,ms,,399,,14,,,,,,21,,,,,
Moltkestraße,Ludgeriplatz,mi,4/15/2015,8:50,5,,m,,,,,2,,,,,,,2,,,,21,so,21,du,,252,,14,,,,,,52,,,,,
Dorotheenstraße,1,mi,4/15/2015,7:10,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,d,,711,,36,,,,,,28,,,,,
Hummelbrink,9,mi,4/15/2015,12:09,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,waf,,715,,36,37,,,,,35,,,,,
Hegerskamp,4,mi,4/15/2015,17:30,5,,m,,,,,2,,,,,,,2,,,,21,pb,21,ms,,501,,14,,,,,,81,,,,,
Hohenzollernring,Warendorfer Straße,mi,4/15/2015,18:20,5,,m,,,,,2,,,,,,,2,,,,21,gt,21,ms,,711,,36,,,,,,31,,,,,
Von-Kluck-Straße,17,mi,4/15/2015,15:30,5,,m,,,,,2,,,,,,,1,1,,,40,wi,21,ms,,306,,14,,,,,,36,,,,,
Hermannstraße,Goebenstraße,mi,4/15/2015,19:50,5,,o,,,,,2,,1,j,,,,1,,,,71,,21,bf,,501,,14,,,,1,,5,,,,,
Mondstraße,Warendorfer Straße,mi,4/15/2015,12:26,5,,m,,,,,2,,,,,,,2,,,,21,hd,21,coe,,634,,26,,,,,,53,,,,,
Westfalenstraße,155,mi,4/15/2015,15:10,5,,o,,,,,2,,1,n,,,,1,,,,71,,21,waf,,371,,28,,,,,,11,,,,,
Grevener Straße,Friesenring,mi,4/15/2015,9:35,5,,m,,,,,2,,,,,,1,1,,,,11,do,21,re,,601,,14,,,,,,35,,,,,
Steinfurter Straße,17,mi,4/15/2015,18:00,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,st,,711,,36,,,,,,65,,,,,
Albert-Schweitzer-Straße,Höhe UKM,mi,4/15/2015,16:01,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,640,,26,,,,,,26,,,,,
Gievenbecker Weg,200,mi,4/15/2015,19:50,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,56,,,,,
Krüsbreede,29,mi,4/15/2015,17:46,5,,m,,,,,2,,,,,,1,1,,,,21,ms,11,ms,,711,,36,,,,,,50,,,,,
Stubengasse,Parkhaus,mi,4/15/2015,11:56,5,,m,,,,,2,,,,,,,2,,,,21,b,21,ms,,703,,36,,,,2/3,,51,,,,,
Hammer Straße,Münstermannweg,do,4/16/2015,15:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,bor,,601,,14,,,,,,23,,,,,
Georgskommende,10,do,4/16/2015,12:51,5,,m,,,,,2,,,,,,,1,1,,,21,ms,40,eu,,703,,36,,,,,,31,,,,,
Vinzensweg,7,do,4/16/2015,15:30,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,55,,,,,
Alte Dorfstraße,13,do,4/13/2015,9:11,5,,m,,,,,2,,,,,,,1,,,1,59,ms,21,ms,,501,,14,,,,,,50,,,,,
Steinfurter Straße,Yorkring,do,4/16/2015,16:35,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,,,32,,,,,
Hüfferstraße,Himmelreichallee,do,4/16/2015,12:45,5,,m,,,,,2,,,,,,,1,,1,,21,ms,33,ms,,640,,26,,,,,,43,,,,,
Hafenweg,22,do,4/16/2015,7:00,5,,o,,,,,2,,,,,,,1,1,,,46,PL,21,ms,,651,,14,,,,,,46,,,,,
Graelstraße,21a,do,4/16/2015,7:30,5,,m,,,,,2,,,,,,,2,,,,21,ne,21,ms,,501,,14,,,,,,30,,,,,
Dülmener Straße,Osthofstraße,do,4/16/2015,15:00,5,,m,,,,,2,,,,,,,1,1,,,44,nl,21,ms,,601,,14,,,,,,51,,,,,
Amelsbürener Straße,2a,sa,3/28/2015,10:05,5,X,,,,,,1,,,,,,,1,,,,21,ms,,,,799,,36,,,,,,75,,,,,
Dingbängerweg,225,fr,4/3/2015,0:55,3,,,,,,3,2,,,,,,,2,,,,21,ms,21,hb,,102,,49,,,,2/3,1,23,33,,,,
Peter-Büscher-Straße,31,mi,3/18/2015,20:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,aur,,701,,49,,,,,,F,,,,,
Südstraße,Höhe Sozialamt,fr,4/10/2015,10:00,5,X,,,,,,2,,1,P,,,,1,,,,21,ms,71p,,,719,,36,,,,,,37,,,,,
B 51,Albersloher Weg,fr,3/6/2015,15:30,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,waf,,621,,14,,,,,,38,22,,,,
Dyckburgstraße,Mariendorfer Straße,di,3/17/2015,15:05,2,,,,,1,2,2,,,,,,,2,,,,21,ms,21,ms,,211,,35,,,,,,37,57,,,,
Friedensstraße,22a,do,4/16/2015,20:27,5,X,,,,,,2,,1,F,,,,1,,,,71,,21,ms,,372,,37,49,,,1,,F,,,,,
Hammer Straße,169,do,3/12/2015,10:20,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,64,,,,,
Bröderichweg,82,so,4/5/2015,10:20,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Bohlweg,70,do,3/5/2015,13:05,5,X,,,,,,1,,,,,,,,,,1,22,ms,,,,799,,49,,,,,,62,,,,,
Friedrich-Ebert-Straße,Alfred-Krupp-Weg,mi,3/18/2015,12:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,701,,49,,,,,,45,,,,,
Eisenbahnstraße,Mauritzstraße,do,2/19/2015,14:12,2,,,,,1,,2,1,,,,,,1,,,,81,,21,waf,,432,,60,,,,,,13,37,,,,
Im Draum,54,di,4/14/2015,16:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,501,,49,,,,,,F,,,,,
Pötterhoek,Löningenstraße,sa,4/18/2015,11:30,5,X,,,,,,1,,,,,,,1,,,,21,ms,,,,799,,49,,,,,,92,,Stadt,,,
Dieckmannstraße,71,di,2/3/2015,6:00,5,X,,,,,,1,,,,,,,,,,1,92,,,,,703,,49,,,,,,F,,,,,
Horstmarer Landweg,Corrensstraße,fr,4/17/2015,19:08,3,,,,,,1,2,,1,n,,,,1,,,,21,waf,71,,,211,,35,,,,,,21,25,,,,
Robert-Bosch-Straße,50m. Vor Siemensstraße,mo,4/20/2015,8:55,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,ms,,601,,14,,,,,,33,64,,,,
Hammer Straße,102,mo,4/20/2015,10:15,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,701,,14,,,,,,75,,,,,
Handorfer Straße,13 / Parkplatz Volksbank,mi,4/1/2015,10:15,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,49,,,,,,88,,,,,
Albersloher Weg,437,do,4/16/2015,14:30,3,,,,,,1,2,,,,,1,,1,,,,02,,21,ms,,611,,14,,,,,,57,74,,,,
Hafenstraße,24,sa,4/18/2015,18:15,3,,,,,,1,2,,,,,1,,1,,,,02,,21,ms,,601,,49,,,,,,20,45,,,,
Herwarthstraße,9,so,4/19/2015,20:05,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,st,,651,,26,,,,,,46,,,,,
Münsterstraße,Auf der Laer 7,do,4/16/2015,8:53,3,,,,,,2,2,,,,,,,2,,,,21,waf,21,waf,,601,,14,,,,,,62,51,,,,
Steinfurter Straße,345,do,3/19/2015,6:50,3,,,,,,3,2,,,,,,,2,,,,21,coe,21,st,,601,,14,,,,,,39,25,,,,
Weseler Straße,109 / parkplatz,do,3/19/2015,10:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,49,,,,,1,68,,,,,
Brunnenstraße,11,do,3/5/2015,20:00,5,X,,,,,,2,,1,P,,,,,,,1,92,,71p,,,799,,49,,,,,,F,,,,,
Lindenallee,zw. Roxel und Albachten,do,4/9/2015,16:30,5,X,,,,,,2,,,,,,,,2,,,44,,44,y,,681,,14,,,,,,F,,,,,
Ottmarsbocholter Straße,1,mo,4/13/2015,15:55,5,X,,,,,,2,,,,,,,1,,,1,92,,21,gt,,703,,49,,,,,,F,,,,,
Hammer Straße,17,di,3/31/2015,13:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,581,,45,,,,,,45,,,,,
Von-Lüninck-Straße,46,fr,3/20/2015,9:45,5,X,,,,,,1,,,,,,,,,,1,59,ms,,,,141,,49,,,,,,53,,Stadt,,,
Konradstraße,18,mi,4/15/2015,18:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,701,,49,,,,,,F,,,,,
Promenade,Neubrückenpromenade,do,3/26/2015,14:00,5,X,,,,,,2,1,1,F,,,,,,,,71,,81,,,671,,10,49,,,,,F,,,,,
Heinrich-Hemsath-Weg,,fr,4/17/2015,13:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ne,,799,,49,,,,,,F,,,,,
Graelstraße,43,di,3/31/2015,9:30,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,bot,,599,,14,,,,,1,31,,,,,
Vesaliusweg,Kardinal-von-Galen-Ring,mi,3/11/2015,12:29,5,X,,,,,,2,,1,n,,,,1,,,,21,ms,71,,,621,,14,,,,,,49,,,,,
Geiststraße,Parkplatz Geistmarkt,fr,3/27/2015,10:45,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,se,,703,,49,,,,,1,F,,,,,
Rosenplatz,10,sa,4/11/2015,17:15,5,X,,,,,,3,,2,F/P,,,,1,,,,71,,21,me,,799,,49,,,,,,F,,,,,
Merkureck,16,do,3/26/2015,10:15,2,,,,,1,,2,,1,n,,,,1,,,,21,ms,71,,,224,,35,,,,,,79,73,,,,
Catharina-Müller-Straße,Parkplatz Aldi,sa,3/28/2015,10:10,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,49,,,,,,73,,,,,
Breul,16,sa,3/21/2015,12:20,5,X,,,,,,2,,,,,,,2,,,,21,st,21,so,,501,,49,,,,,,62,,,,,
Hammer Straße,30 / Parkplatz,di,4/7/2015,12:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,coe,,703,,49,,,,,,F,,,,,
Nordstraße,Wichernstraße,sa,3/28/2015,23:05,3,,,,,,1,2,,1,j,,,,1,,,,21,ms,71,,,241,,35,,,,2,1,54,32,,,,
Trauttmansdorffstraße,Siemensstraße,do,4/16/2015,16:35,3,,,,,,1,2,,,,,,,2,,,,21,ms,21,wan,,621,,14,,,,,,44,26,,,,
An der Alten Ziegelei,33 / Parkplatz,mo,3/30/2015,15:15,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,coe,,703,,36,,,,,1,85,,,,,
Schlossplatz,Frauenstraße,di,3/31/2015,9:50,5,,z,,,,,2,,,,,,,1,1,,,44,lip,21,ms,,623,,14,,,,,1,52,,,,,
Warendorfer Straße,B 51,so,4/5/2015,19:45,5,,z,,,,,2,,,,,,,2,,,,21,ah,21,ms,,623,,14,,,,,,46,,,,,
Eichornweg,Hermelinweg,mo,4/6/2015,18:30,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,323,,28,14,,,,,21,,,,,
Mecklenbecker Straße,Koldering,di,4/7/2015,19:00,5,,z,,,,,2,,,,,,,2,,,,25,ms,21,waf,,641,,26,,,,,,48,,,,,
Hoher Heckenweg,96,mi,4/8/2015,12:30,5,,z,,,,,1,,,,,,,1,,,,21,ma,,,,711,,36,,,,,,41,,Stadt,,,
Ritterstraße,Parkplatz,mi,4/8/2015,12:40,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,waf,,703,,14,,,,,,51,,,,,
Wolbecker Straße,11,mi,4/8/2015,15:00,5,,z,,,,,1,,,,,,,1,,,,21,waf,,,,122,,35,,,,,,45,,Stadt,,,
Ludgeriplatz,im Kreis,mi,4/8/2015,9:05,5,,a,,,,,2,,,,,,,2,,,,21,ms,21,ms,,649,,26,,,,,,90,40,,,,
Von-Steuben-Straße,23,mi,4/8/2015,15:15,5,,z,,,,,3,,,,,,,1,2,,,25,ms,44,ms,,511,,14,,,,,,82,,,,,
Albersloher Weg,446,do,4/9/2015,7:35,5,,z,,,,,2,,,,1,,,1,,,,01,,21,waf,,601,,14,,,,,,51,,,,,
Scheibenstraße,109,do,4/9/2015,9:20,5,,z,,,,,2,,,,,,,1,1,,,21,b,40,ms,,711,,36,,,,,,56,,,,,
Hamannplatz,Postenbörse,do,4/9/2015,17:59,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,26,,,,,
Ostmarkstraße,Diekstraße,do,4/9/2015,19:15,5,,a,,,,,2,,,,,,,2,,,,21,do,21,ms,,301,,28,,,,,,75,,,,,
Potstiege,3,do,4/9/2015,19:30,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,82,,,,,
Ludgeriplatz,im Kreis,fr,4/10/2015,14:10,5,,z,,,,,2,,,,,,,2,,,,21,os,21,ms,,641,,26,,,,,,70,,,,,
Osterstraße,3,fr,4/10/2015,16:05,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,681,,14,,,,,,52,,,,,
Melchersstraße,29,fr,4/10/2015,23:45,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,f,,141,,13,49,,,,,38,,Stadt,,,
Dülmener Straße,Lindenallee,fr,4/10/2015,10:15,5,,a,,,,,2,,,,,,,2,,,,21,coe,21,coe,,301,,28,,,,,,73,,,,,
Scharnhorststraße,ggü. 70,sa,4/11/2015,13:15,5,,z,,,,,2,,,,,,,1,,1,,33,ms,21,m,,501,,14,,,,,,45,,,,,
Gremmendorfer Weg,48,sa,4/11/2015,10:30,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,641,,37,,,,,,42,,,,,
Albert-Schweitzer-Straße,Haltestelle Lukaskirche,so,4/12/2015,18:42,5,,z,,,,,3,,,,,,,3,,,,21,bor,21,ms,,551,,37,,,,,,18,,,,,
Düesbergweg,124 / Parkhaus,mo,4/13/2015,12:00,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,coe,,703,,14,,,,,,81,,,,,
Hamburger Straße,37,mo,4/13/2015,6:25,5,,z,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,2,,70,,,,,
Pleistermühlenweg,Mondstraße / Parkplatz,fr,4/10/2015,9:04,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,78,,,,,
Warendorfer Straße,509,mo,4/13/2015,15:20,5,,m,,,,,2,,,,,,,1,1,,,40,waf,21,waf,,601,,14,,,,,,39,,,,,
Moltkestraße,Hermannstraße,di,4/14/2015,8:18,5,,m,,,,,3,,,,,,,3,,,,21,ms,21,st,,623,,14,,,,,,28,,,,,
Rüschhausweg,Waltruperweg,di,4/14/2015,9:15,5,,m,,,,,2,,,,,,,1,,,1,21,coe,59,ms,,652,,22,,,,,,33,,,,,
Orleans-Ring,70m h. Steinfurter Straße,di,4/14/2015,10:16,5,,o,,,,,1,,,,,,,,1,,,51,st,,,,141,,13,49,,,,,41,,Stadt,,,
Grevener Straße,16,di,4/14/2015,3:30,5,,o,,,,,2,,,,,,,1,1,,,44,os,21,ms,,501,,14,,,,2,,51,,,,,
Warendorfer Straße,Mondstraße / Parkplatz,di,4/14/2015,14:30,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,623,,14,,,,,,74,,,,,
Von-Kluck-Straße,17,mi,4/15/2015,15:35,5,,o,,,,,1,,,,,,,,1,,,40,wi,,,,101,,13,49,,,,,38,,Stadt,,,
Albersloher Weg,Loddenheide,mi,4/15/2015,17:50,5,,o,,,,,2,,,,,,,2,,,,21,I,21,ms,,623,,14,,,,,,56,,,,,
Korduanenstraße,Parkplatz Hörsterplatz,mi,4/15/2015,10:50,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,35,,,,,
Trauttmansdorffstraße,101,do,4/16/2015,16:35,5,,m,,,,,2,,,,,,,2,,,,21,wm,21,ms,,641,,26,,,,,,74,,,,,
Robert-Bosch-Straße,21 / Parkplatz,do,4/16/2015,12:50,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,st,,703,,45,,,,,1,68,,,,,
Geringhoffstraße,ggü. 11,do,4/16/2015,10:55,5,,m,,,,,2,,,,,,,2,,,,21,st,21,coe,,711,,36,,,,,,54,,,,,
An den Mühlen,5,fr,4/17/2015,7:30,5,,m,,,,,2,,,,,,,2,,,,21,coe,21,ms,,501,,14,,,,,,21,,,,,
Flandernstraße,80,fr,4/17/2015,9:55,5,,m,,,,,2,,,,,,,2,,,,25,st,21,do,,711,,36,,,,,,21,,,,,
Friedrichstraße,1 / Parkplatz,fr,4/17/2015,12:56,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,703,,14,,,,,,48,,,,,
Metzer Straße,7,fr,4/17/2015,12:55,5,,m,,,,,2,,,,,,,1,1,,,44,bn,21,ms,,551,,37,,,,,,22,,,,,
Weseler Straße,109 / parkplatz,fr,4/17/2015,14:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,58,,,,,
Wolbecker Straße,B 51 / FR WAF,fr,4/17/2015,11:10,5,,m,,,,,1,,,,,,,1,,,,21,ms,,,,102,,13,49,,,,,39,,Stadt,,,
Nevinghoff,8,fr,4/17/2015,9:36,5,,m,,,,,2,,1,n,,,,1,,,,21,gt,71,,,301,,37,,,,,,20,,,,,
Petronillaplatz,Parkplatz,fr,4/17/2015,9:05,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,dbr,,703,,36,,,,,,73,,,,,
Daimlerweg,51,sa,4/18/2015,13:30,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,47,,,,,
Zeppelinstraße,7,sa,4/18/2015,14:40,5,,m,,,,,2,,,,,,,2,,,,21,re,21,ms,,502,,14,,,,,,26,,,,,
Teigelesch,8,sa,4/18/2015,15:50,5,,o,,,,,2,,,,,,,2,,,,21,waf,21,ms,,701,,14,,,,,,52,,,,,
Am Krug,10,sa,4/18/2015,9:45,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,ms,,501,,14,,,,,,57,,,,,
Dachsleite,25,sa,4/18/2015,22:50,5,,m,,,,,2,,,,,,,2,,,,21,hf,21,bo,,141,,13,49,,,2/3,,30,,,,,
Toppheideweg,26,sa,4/18/2015,17:15,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,711,,36,,,,,,47,,,,,
Katharinenstraße,9,so,4/19/2015,16:55,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,711,,36,,,,,,40,,,,,
Robert-Koch-Straße,27a,so,4/19/2015,11:35,5,,o,,,,,2,,,,,,,2,,,,21,ms,21,d,,701,,14,,,,,,33,,,,,
Pantaleonstraße,Höhe Pantaleonplatz,so,4/19/2015,8:15,5,,o,,,,,2,,,,,,,1,,1,,31,ms,21,ms,,711,,36,,,,,,47,,,,,
Wilkinghege,41,so,4/19/2015,3:00,5,,,o,,,,1,,,,,,,1,,,,21,dn,,,,751,,0,,86,,2,,54,,,,,
B 51,k.v. Brücke WAF-Str.,mo,4/20/2015,5:40,5,,,o,,,,1,,,,,,,1,,,,21,ms,,,,751,,0,,86,,1,,56,,,,,
Dorbaumstraße,108,di,4/21/2015,14:45,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,waf,,703,,36,,,,,,59,,,,,
Grevingstraße,ggü. Schule,di,4/21/2015,10:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,701,,49,,,,,,F,,,,,
Friedrich-Ebert-Straße,Scheibenstraße,di,4/21/2015,12:28,3,,,,,,1,2,,1,n,,,,1,,,,21,ms,71,,,211,,35,,,,,,36,46,,,,
Pötterhoek,6 / Parkplatz,di,4/14/2015,19:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,st,,703,,49,,,,,,F,,,,,
Mauritz-Lindenweg,10 / Parkplatz,fr,4/17/2015,12:15,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Plettendorfstraße,Parkplatz K&K,mo,4/13/2015,6:55,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Robert-Bosch-Straße,21,fr,3/20/2015,11:27,3,,,,,,2,2,,,,,,,2,,,,21,ms,21,ms,,623,,49,,,,,,44,24,,,,
Georgskommende,Parkplatz,mi,4/15/2015,8:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Königsstraße,25 / Parkstreifen,mo,3/9/2015,18:48,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,st,,701,,49,,,,2/3,,41,,,,,
Münsterstraße,45,mi,4/1/2015,15:00,3,,,,,,1,2,1,,,,,,1,,,,21,ms,81,,,421,,38,,,,,1,76,18,,,,
Grevener Straße,69,di,4/7/2015,18:25,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,re,,703,,49,,,,,,53,,,,,
Schorlemerstraße,Ludgeriplatz,mi,4/15/2015,12:40,5,,m,,,,,2,,1,n,,,,1,,,,71,,21,ms,,651,,14,,,,,,?,,,,,
Albersloher Weg,ausserorts Höhe Emmerbach,fr,4/17/2015,1:30,5,,,o,,,,1,,,,,,,1,,,,21,ver,,,,751,,0,,86,,2,,20,,,,,
Hiltruper Straße,Parkplatz Rossmann,fr,4/17/2015,14:00,5,,o,,,,,2,,,,,,,2,,,,21,waf,21,waf,,703,,36,,,,,,65,,,,,
Meesenstiege,Hünenburg,sa,4/18/2015,17:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,coe,,231,,14,,,,,,21,,,,,
Am Stadtgraben,Aegidiistraße,mo,4/20/2015,16:50,5,,m,,,,,2,,,,,,,,1,1,,31,st,51,ms,,651,,14,,,,,,59,,,,,
Eichsfelderstraße,8,mo,4/20/2015,9:25,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,501,,14,,,,,,25,,,,,
Burgstraße,10,mo,4/20/2015,7:35,5,,m,,,,,2,,,,,,,2,,,,21,her,21,st,,711,,36,,,,,,20,,,,,
Bainingstraße,131,mo,4/20/2015,8:20,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,47,,,,,
Duddeyheide,2,mo,4/20/2015,7:40,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,715,,36,37,,,,,48,,,,,
Dülmener Straße,16,mo,4/20/2015,7:55,5,,m,,,,,2,,,,,,,1,1,,,21,ms,42,coe,,623,,14,82,,,,,18,,,,,
Münsterstraße,40 / Parkplatz,mi,4/1/2015,15:00,5,,a,,,,,2,,,,,,,2,,,,21,waf,21,st,,703,,36,,,,,1,35,,,,,
Rüschhausweg,14 / Parkplatz,mo,4/20/2015,19:00,5,X,,,,,,2,,,,,,,2,,,,21,st,21,un,,711,,36,,,,,,27,,,,,
Heinrich-Ebel-Straße,1 / Parkplatz,mi,4/15/2015,17:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,703,,49,,,,,,F,,,,,
Wilhelm-Klemm-Straße,10 / Tiefgarage,mi,2/11/2015,7:40,5,X,,,,,,2,,,,,,,2,,,,21,st,21,waf,,703,,14,,,,,,55,,,,,
Kanalstraße,257,sa,3/21/2015,15:00,3,,,,,,1,2,1,1,n,,,,,,,,81,,71,,,672,,14,,,,,1,37,53,,,,
Am Haselhof,152,mo,4/13/2015,20:15,5,X,,,,,,2,,,,,,,1,,,1,92,,21,ms,,799,,49,,,,,,F,,,,,
Geiststraße,73,sa,4/18/2015,12:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,bor,,799,,49,,,,,,F,,,,,
Neubrückenstraße,20 / Parkplatz,fr,4/3/2015,10:30,5,X,,,,,,2,,,,,,,1,,,1,92,,21,re,,703,,49,,,,,,F,,,,,
Albert-Schweitzer-Campus,1 / Parkplatz,di,4/7/2015,11:00,5,X,,,,,,2,,,,,,,1,,,1,92,,21,st,,703,,49,,,,,,F,,,,,
Wolbecker Straße,9b,fr,4/10/2015,17:40,3,,,,,,1,2,,1,j,,,,1,,,,21,ms,71,,,551,,37,,,,,,49,45,,,,
Engelstraße,49 / Parkhaus,di,4/7/2015,8:00,5,X,,,,,,2,,,,,,,2,,,,21,ms,21,d,,703,,49,,,,,,22,,,,,
Hammer Straße,Düesbergweg,di,4/21/2015,9:12,2,,,,,1,,2,,1,n,,,,,1,,,44,CH,71,,,243,,35,,,,,,56,36,,,,
Schillerstraße,68,mi,4/15/2015,13:50,5,,m,,,,,2,,,,,,,2,,,,21,hh,21,bor,,501,,14,,,,,,26,,,,,
Hafenweg,9 / Innenhof,mi,4/15/2015,9:00,5,,m,,,,,2,,,,,,,2,,,,21,os,21,st,,703,,36,,,,,,43,,,,,
Meesenstiege,54 / Parkplatz,mo,4/20/2015,20:50,5,,m,,,,,2,,,,,,,2,,,,21,pb,21,ms,,703,,36,,,,2/3,,21,,,,,
Siemensstraße,Robert-Bosch-Straße,mo,4/20/2015,14:15,5,,m,,,,,2,,,,,,,2,,,,21,st,21,ms,,231,,14,,,,,,51,,,,,
Osttor,74,mo,4/20/2015,16:15,5,,m,,,,,2,,,,,1,,1,,,,02,,21,ms,,601,,14,,,,,,34,,,,,
Schifffahrter Damm,24 / Parkplatz,mo,4/20/2015,10:45,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,14,,,,,,84,,,,,
Warendorfer Straße,158,mo,4/20/2015,13:30,5,,m,,,,,2,,,,,,,2,,,,21,waf,21,ms,,715,,36,,,,,,20,,,,,
Stubengasse,Parkhaus,di,4/21/2015,17:25,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,703,,36,,,,,,75,,,,,
Ludgeriplatz,im Kreis,di,4/21/2015,13:16,5,,m,,,,,2,,,,,,,2,,,,21,ms,21,ms,,641,,26,,,,,,43,,,,,
