vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Hohenzollernring,Bernsmeyerstiege,Mo.,22/10/07,8:47,5,,,,,1,,,,,,,,1,,33,,,141,13,14,,,0,0,,,,
Freiherr-vom-Stein-Platz,Moritztor/Eisenbahnstr.,Mo.,22/10/07,11:35,5,,,,,2,,,,,,1,1,,,21,41,,252,26,,,,0,0,,,,
Homannstraße,Friehof,Mo.,22/10/07,12:00,5,,,,,1,,,,,,1,,,,21,,,681,14,,,,0,0,,,,
Grevener Straße,12,Mo.,22/10/07,11:15,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,0,0,,,,
Grevener Straße,Broderichweg,Mo.,22/10/07,22:30,5,,,,,2,,,,,,2,,,,21,21,,201,14,,,,2/3/2016,0,,,,
Kanalstraße,Maximilianstraße,Mo.,22/10/07,7:45,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Apffelstaedtstraße,Wilhelmstr./Orleans-Ring,Mo.,22/10/07,16:20,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Steinfurter Straße,57,Mo.,22/10/07,17:15,5,,,,,2,,,,,,1,1,,,21,41,,303,37,26,,,0,0,,,,
Grevener Straße,Dorpatweg,Mo.,22/10/07,13:10,5,,,,,3,,,,,,3,,,,21,21,,623,14,,,,0,0,,,,
Neubrückenstraße,,Mo.,22/10/07,11:30,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Dieckmannstraße,Höhe Gym,Mo.,22/10/07,9:15,5,,,,,2,,,,,,1,,1,,21,33,,501,14,,,,0,0,,,,
Steinfurter Straße,Gasselstiege,Mo.,22/10/07,16:30,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,1,,,,
Niedersachsenring,Kreuzung/Gartenstr./Lublinr.,Mo.,22/10/07,6:15,5,,,,,2,,,,,,1,1,,,21,41,,231,14,,,,2/3/2016,0,,,,
Am Rohrbusch,Dingbängerweg,Mo.,22/10/07,6:50,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,2,0,,,,
Weseler Straße,23,Mo.,22/10/07,8:19,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Urbanstraße,Von-Vincke-Straße,Mo.,22/10/07,15:20,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Hünenburg,46,Mo.,22/10/07,8:30,5,,,,,2,,,,,,1,1,,,41,21,,601,14,,,,0,0,,,,
Albersloher Weg,477,Mo.,22/10/07,9:30,5,,,,,2,,,,,,2,,,,21,21,,602,14,,,,0,0,,,,
Thierstraße,Höhe Ziegel Jannighoff,Mo.,22/10/07,8:45,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,0,0,,,,
Breite Straße,39,Mo.,22/10/07,15:00,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Spiekerhof,Bergstraße,Mo.,22/10/07,8:15,3,,,,1,2,1,,,,,,,1,,33,81,,451,69,,,,0,0,,,,
Warendorfer Straße,Handorfer Straße,Mo.,22/10/07,17:00,5,,,,,2,,,,,,1,1,,,21,41,,651,49,,,,0,0,,,,
Pfarrer-Ensink-Weg,26,Mo.,22/10/07,20:05,7,,,,,1,,,,,,,,,,21,,,711,36,,,,2/3/2016,0,,,,
Schillerstraße,113,Mo.,22/10/07,19:00,7,,,,,2,,,,,,1,,,1,92,21,,799,14,,,,0,0,,,,
Breite Gasse,35,Mo.,22/10/07,15:00,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Kesslerweg,32,Mo.,22/10/07,10:00,5,,,,,2,,,,,,1,1,,,21,41,,681,11,,,,0,0,,,,
Osttor,250,Mo.,22/10/07,18:30,3,,,,1,2,,,,,,2,,,,21,21,,201,14,,,,2/3/2016,0,,,,
Ludgeristraße,Klosterstraße,Mo.,22/10/07,19:45,5,,,,,2,,1,,,,1,,,,21,71,,232,35,,,,2/3/2016,1,,,,
Mauritzstraße,,Mo.,22/10/07,23:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Münsterstraße,155,Mo.,22/10/07,21:10,7,,,,,2,,,,,,1,,,1,92,21,,703,14,,,,2/3/2016,0,,,,
Orleans-Ring,Steinfurter Straße,Mo.,22/10/07,9:45,5,,,,,2,,,,,,2,,,,21,21,,651,26,,,,0,0,,,,
Lützowstraße,Warendorfer Straße,Di.,23/10/07,16:50,4,,,,,2,,,,,,2,,,,21,21,,681,11,,,,0,0,,,,
Roxeler Straße,Parkplatz Ratio,Di.,23/10/07,18:10,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,1/3/2016,0,,,,
B 54,AS Nienberge,Di.,23/10/07,16:10,5,,,,,2,,,,,,1,1,,,41,21,,601,14,,,,0,0,,,,
Gasselstiege,gegenüber 38,Di.,23/10/07,14:03,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Grevener Straße,gegenüber 218,Di.,23/10/07,15:40,5,,,,,2,,,,,,1,1,,,41,21,,701,14,,,,0,0,,,,
Sprakeler Straße,403,Di.,23/10/07,7:40,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,1,0,,,,
Roxeler Straße,573,Di.,23/10/07,8:05,5,,,,,2,,,,,,1,1,,,41,21,,711,36,,,,0,0,,,,
Nienkamp,PP Fa. Mosecker,Di.,23/10/07,11:10,5,,,,,2,,,,,,1,1,,,41,21,,703,36,,,,0,0,,,,
Lublinring,,Di.,23/10/07,11:25,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Gescherweg,Tiefgarage,Di.,23/10/07,6:20,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,2/3/2016,0,,,,
Idenbrockplatz,PP,Di.,23/10/07,10:40,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Dahlweg,100,Di.,23/10/07,13:30,5,,,,,2,,,,,,2,,,,21,21,,701,36,,,,0,0,,,,
Von-Stauffenberg-Straße,Sperlichstraße,Di.,23/10/07,8:35,5,,,,,2,,,,,,1,1,,,51,21,,322,27,,,,0,0,,,,
Weseler Straße,Moltkestraße,Di.,23/10/07,22:00,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,2/3/2016,0,,,,
Münzstraße,Neutor/Parkplatzausfahrt,Di.,23/10/07,2:50,5,,,,,1,,,,,,1,,,,21,,,703,36,,,,2,0,,,,
Weseler Straße,20,Di.,23/10/07,18:40,5,,,,,2,,,,,,2,,,,21,21,,631,26,,,,2,0,,,,
Hammer Straße,292,Di.,23/10/07,15:15,5,,,,,2,,,,,,2,,,,21,21,,651,14,,,,0,0,,,,
Westfalenstraße,109,Di.,23/10/07,14:40,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Westfalenstraße,181,Di.,23/10/07,8:25,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Grevener Straße,York Ring,Di.,23/10/07,17:10,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,0,,,,
Hafenstraße,Engelstraße,Di.,23/10/07,9:40,5,,,,,2,,,,,,1,1,,,21,41,,581,45,,,,0,0,,,,
Albersloher Weg,585,Di.,23/10/07,16:25,5,,,,,2,,1,,,,1,,,,21,71,,571,37,36,,,0,0,,,,
Scheibenstraße,77,Di.,23/10/07,20:15,7,,,,,2,,,,,,2,,,,21,21,,711,36,,,,2/3/2016,0,,,1,
Hohenzollernring,Wolbecker Straße,Di.,23/10/07,15:35,3,,,,1,2,,,,,,2,,,,21,21,,321,28,,,,0,0,,,,
Vennemannstraße,5,Di.,23/10/07,14:20,7,,,,,2,,,,,,2,,,,21,21,,720,36,,,,0,0,,,,
Steinfurter Straße,1,Di.,23/10/07,10:00,2,,,1,,2,,1,,,,1,,,,21,71,,342,37,,,,0,0,,,,
Albersloher Weg,Lippstädter Straße,Di.,23/10/07,9:45,7,,,,,2,,,,,,1,1,,,41,21,,251,26,,,,0,0,,,1,
Warendorfer Straße,141,Di.,23/10/07,14:30,7,,,,,2,,,,,,,1,,1,92,41,,701,49,,,,0,0,,,,
Westfalenstraße,109,Di.,23/10/07,14:40,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Schillerstraße,August-Schepers-Straße,Di.,23/10/07,7:10,5,,,,,2,,1,,,,1,,,,21,71,,303,28,,,,2/3/2016,0,,,,
Osthofstraße,Alte Viehstraße,Di.,23/10/07,10:50,5,,,,,2,,,,,,2,,,,21,21,,202,35,,,,0,0,,,,
Höltenweg,33,Di.,23/10/07,15:00,3,,,,1,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Ludgeriplatz,10,Di.,23/10/07,11:15,7,,,,,2,,,,,,2,,,,21,21,,715,36,,,,0,0,,,,
Albersloher Weg,Umgehungsstraße,Di.,23/10/07,7:30,3,,,,1,2,,1,,,,1,,,,21,71,,244,35,,,,2/3/2016,0,,,,
Borkenfeld,252c,Di.,23/10/07,16:45,7,,,,,2,,,,,,,2,,,41,41,,701,49,,,,0,0,,,,
Wiener Straße,1,Di.,23/10/07,10:30,7,,,,,2,,,,,,1,1,,,41,21,,799,49,,,,0,0,,,,
Moltkestraße,,Di.,23/10/07,18:38,7,,,,,2,,,,,,,1,1,,41,33,,651,26,,,,2/3/2016,0,,,,
Hafenstraße,1. Brücke Rtg HBF,Mi.,24/10/07,16:15,5,,,,,1,,,,,,,1,,,41,,,799,49,,,,0,0,,,,
Nevinghoff,Joseph-König-Str.,Mi.,24/10/07,15:50,5,,,,,2,,,,,,1,1,,,41,21,,711,36,,,,0,0,,,,
Josef-Pieper-Straße,6,Mi.,24/10/07,8:40,5,,,,,2,,,,,,1,1,,,21,41,,711,36,,,,0,0,,,,
Eichsfelderstraße,16,Mi.,24/10/07,16:10,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,0,0,,,,
Hindenburgplatz,,Mi.,24/10/07,12:15,5,,,,,2,,,,,,2,,,,21,21,,602,14,,,,0,0,,,,
Melchersstraße,,Mi.,24/10/07,14:00,5,,,,,2,,,,,,1,,1,,33,21,,501,14,,,,0,0,,,,
Ludgeriplatz,Schorlemerstraße,Mi.,24/10/07,16:00,5,,,,,2,,,,,,1,,,1,59,21,,252,26,,,,0,0,,,,
Steinfurter Straße,Höhe Eissporthalle,Mi.,24/10/07,16:04,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Hafenstraße,Von-Steuben-St./Kreuzung,Mi.,24/10/07,7:18,5,,,,,2,,,,,,2,,,,21,21,,631,26,,,,1,0,,,,
Antoniusstraße,29,Mi.,24/10/07,12:07,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Hammer Straße,Umgehungsstraße,Mi.,24/10/07,16:05,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Kappenberger Damm,18,Mi.,24/10/07,14:50,5,,,,,2,,1,,1,,,,,,71,1,,232,35,,,,0,0,,,,
Warendorfer Straße,PP LWL,Mi.,24/10/07,13:45,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Metzer Straße,Hammer Straße,Mi.,24/10/07,9:40,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,0,,,,
Albersloher Weg,Loddenheide,Mi.,24/10/07,14:45,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Kappenberger Damm,Ende,Mi.,24/10/07,7:35,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,1,0,,,,
Echelmeyerstraße,1,Mi.,24/10/07,15:10,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Bredeheide,Roxeler Straße,Mi.,24/10/07,9:35,2,,,1,,2,,1,,,,,1,,,51,71,,341,28,,,,0,0,,,,
Schifffahrter Damm,Parkplatz,Mi.,24/10/07,7:40,3,,,,1,2,,1,,,,1,,,,21,71,,799,49,,,,2/3/2016,0,,,,
Wilhelmstraße,Orleansring,Mi.,24/10/07,15:15,7,,,,,2,,,,,,1,,,1,92,21,,799,14,,,,0,0,,,,
Am Stadtgraben,Georgskommende,Mi.,24/10/07,15:48,3,,,,1,2,,,,1,,1,,,,21,1,,640,26,,,,0,0,,,,
Hafenstraße,Brücke,Mi.,24/10/07,16:15,5,,,,,1,,,,,,,1,,,41,,,799,49,,,,0,0,,,,
Steinfurter Straße,Eissporthalle,Mi.,24/10/07,16:04,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Weseler Straße,Umgehungsstraße,Mo.,24/10/07,14:20,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,1,,,,
Parkallee,33,Mi.,24/10/07,10:30,7,,,,,1,,,,,,1,,,,21,,,799,49,,,,0,0,,,,
Bismarckallee,31,Mi.,24/10/07,18:40,3,,,,1,2,1,1,,,,,,,,81,71,,421,64,,,,2/3/2016,0,,1,,
Dorbaumstraße,3,Mi.,24/10/07,12:30,7,,,,,2,,,,,,1,,,1,92,21,,703,14,,,,0,0,,,,
Gartenstraße,210,Mi.,24/10/07,15:00,7,,,,,2,,,,,,2,,,,21,21,,703,45,,,,0,0,,,,
Birkenheide,1,Mi.,24/10/07,20:20,7,,,,,2,,,,,,,1,,1,92,41,,799,49,,,,2/3/2016,0,,,,
Von-der-Tinnen-Straße,30,Mi.,24/10/07,12:00,7,,,,,2,,,,,,2,,,,21,21,,703,14,,,,0,0,,,,
Philippistraße,Baustelle,Mi.,24/10/07,7:00,7,,,,,2,,,,,,1,,,1,92,21,,799,14,,,,0,0,,,,
Weseler Straße,Geiststraße,Mo.,24/10/07,14:10,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,1,,,,
Janningsweg,5,Do.,25/10/07,10:50,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,0,0,,,,
Coerdestraße,2,Do.,25/10/07,11:50,5,,,,,2,,,,,,1,1,,,21,21,,594,14,,,,0,0,,,,
Hindenburgplatz,50,Do.,25/10/07,12:00,5,,,,,2,,,,,,2,,,,21,21,,602,14,,,,0,0,,,,
Lotharingerstraße,29,Do.,25/10/07,11:15,5,,,,,2,,,,,,1,,1,,21,33,,572,36,,,,0,0,,,,
Hörsterplatz,PP,Do.,25/10/07,6:30,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,2/3/2016,0,,,,
Roxeler Straße,561,Do.,25/10/07,15:30,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Boeselagerstraße,Vorländer Weg,Do.,25/10/07,17:30,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Südstraße,22,Do.,25/10/07,10:30,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,2/3/2016,0,,,,
Friedensstraße,,Do.,25/10/07,14:25,5,,,,,2,,,,,,1,1,,,41,21,,711,36,,,,0,0,,,,
Glasuritstraße,Parkplatz BASF,Do.,25/10/07,0:20,5,,,,,2,,,,,,,2,,,41,41,,703,36,,,,2/3/2016,0,,,,
Hindenburgplatz,Überwasserstraße,Do.,25/10/07,18:30,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,2,0,,,,
Kurze Straße,7,Do.,25/10/07,7:30,5,,,,,2,,,,,,2,,,,21,21,,701,36,,,,1,0,,,,
Warendorfer Straße,42,Do.,25/10/07,15:45,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Albersloher Weg,818,Do.,25/10/07,6:15,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,0,0,,,,
Düesbergweg,12,Do.,25/10/07,15:30,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Düesbergweg,143,Do.,25/10/07,7:35,5,,,,,1,,,,,,,1,,,41,,,711,36,,,,2/3/2016,0,,,,
Hammer Straße,82,Do.,25/10/07,11:10,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Grevener Straße,69,Do.,25/10/07,13:05,7,,,,,2,,,,,,2,,,,21,21,,799,49,,,,0,0,,,,
Ludgeristraße,Moltkestraße,Do.,25/10/07,18:25,5,,,,,2,,,,,,1,,1,,33,21,,640,26,,,,2/3/2016,0,,,,
Warendorfer Straße,Hohenzollernring,Do.,25/10/07,16:05,5,,,,,2,,,,,,2,,,,21,21,,211,35,,,,0,0,,,,
Hafenweg,Am Mittelhafen,Do.,25/10/07,18:32,5,,,,,2,,,,,,2,,,,21,21,,301,28,,,,2/3/2016,0,,,,
Janningsweg,57,Do.,25/10/07,16:40,7,,,,,1,,,,,,1,,,,21,,,711,36,,,,0,0,,,,
Wolbecker Straße,Umgehungsstraße,Do.,25/10/07,17:00,3,,,,1,2,,1,,,,,1,,,41,71,,342,28,,,,0,0,,,1,1
Münsterstraße,51,Do.,25/10/07,14:30,7,,,,,1,,,,,,,1,,,41,,,711,36,,,,0,0,,,,
Schlüterstraße,24,Do.,25/10/07,7:30,7,,,,,,,,,,,,,,,92,,,799,49,,,,0,0,,,,
Warendorfer Straße,Schwelingstraße,Do.,25/10/07,17:55,3,,,,2,3,,2,,,,1,,,,71,21,,681,10,,,,0,0,,,,
Nienkamp,,Do.,25/10/07,6:45,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Orleans-Ring,Steinfurter Straße,Do.,25/10/07,7:20,3,,,,1,2,,,,1,,1,,,,21,1,,601,14,,,,2/3/2016,0,,,1,
Friedrichstraße,,Do.,25/10/07,19:20,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,0,,,,
Röschweg,12,Do.,25/10/07,17:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Am Nubbenberg,23,Do.,25/10/07,10:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,2/3/2016,0,,,,
Satufenstraße,,Do.,25/10/07,3:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Orleans-Ring,Parkplatz Uni,Do.,25/10/07,14:00,7,,,,,2,,,,,,1,,,1,92,21,,703,36,,,,0,0,,,,
Ottostraße,Querstraße,Do.,25/10/07,15:05,4,,,,,2,,,,,,2,,,,21,21,,321,27,,,,0,0,,,,
Angelmodder Weg,,Do.,25/10/07,19:10,4,,,,,2,,,,,,2,,,,21,21,,302,28,,,,2/3/2016,1,,,,
Dyckburgstraße,Höhe Dykburgheide,Fr.,26/10/07,1:35,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2/3/2016,0,,,,
Scharnhorststraße,68,Fr.,26/10/07,21:21,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,2,0,,,,
Diepenbrockstraße,25,Fr.,26/10/07,10:50,5,,,,,2,,,,,,1,,,1,59,21,,501,14,,,,0,0,,,,
Hafenstraße,Kreuzung/Frie-Vendt-Straße,Fr.,26/10/07,10:55,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Warendorfer Straße,Höhe Hs.-Nr. 7 Plusmarkt,Fr.,26/10/07,13:45,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Mecklenbecker Straße,16,Fr.,26/10/07,21:35,5,,,,,2,,,,,,1,,,1,59,21,,501,14,,,,2/3/2016,0,,,,
Hülshoffstraße,B54,Fr.,26/10/07,14:50,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,0,0,,,,
Rothenburg,50,Fr.,26/10/07,9:45,4,,,,,1,,,,,,,1,,,41,,,501,14,,,,0,0,,,,
Pottkamp,15,Fr.,26/10/07,9:10,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,0,0,,,,
Ludgeristraße,,Fr.,26/10/07,9:50,5,,,,,2,,,,,,1,1,,,41,21,,501,14,,,,0,0,,,,
Engelstraße,,Fr.,26/10/07,13:00,5,,,,,2,,,,,,2,,,,21,21,,703,14,,,,0,0,,,,
Moltkestraße,18,Fr.,26/10/07,17:43,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,0,0,,,,
Hogenbergstraße,37,Fr.,26/10/07,10:00,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Tilbecker Straße,,Fr.,26/10/07,22:30,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Annette-von-Droste-Hülshoff-Straße,,Fr.,26/10/07,5:45,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Schillerstraße,Ewaldistraße,Fr.,26/10/07,15:10,5,,,,,2,,,,1,,1,,,,1,21,,601,14,,,,0,0,,,,
Weseler Straße,299,Fr.,26/10/07,20:15,5,,,,,2,,,,,,2,,,,21,21,,602,14,,,,1/3/2016,0,,,,
Ludgeriplatz,Schorlemerstraße,Fr.,26/10/07,19:25,5,,,,,2,,,,,,2,,,,21,21,,252,14,,,,2/3/2016,0,,,,
Badestraße,Stadtbad,Fr.,26/10/07,21:20,5,,,,,2,,,,,,2,,,,21,21,,712,36,,,,2/3/2016,0,,,,
Cheruskerring,68,Fr.,26/10/07,13:50,5,,,,,2,,1,,,,1,,,,21,71,,299,35,,,,0,0,,,,
Bahnhofstraße,45,Fr.,26/10/07,23:15,5,,,,,2,,,,,,2,,,,21,21,,721,36,,,,2/3/2016,0,,,,
Siemensstraße,Mediamarkt,Fr.,26/10/07,14:50,5,,,,,2,,,,,,1,,,1,21,59,,703,49,,,,0,0,,,,
Geringhoffstraße,44,Fr.,26/10/07,11:40,7,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Hafenweg,,Fr.,26/10/07,9:15,5,,,,,2,,,,1,,1,,,,1,21,,301,28,,,,0,0,,,,
Brüderstraße,16,Fr.,26/10/07,18:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Hiltruper Straße,23,Fr.,26/10/07,8:15,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,0,,,,
Hammer Straße,371,Fr.,26/10/07,17:10,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,0,,,,
Königsstraße,Adolf-Kolping-Platz,Sa.,27/10/07,14:30,5,,,,,2,,,,,,1,1,,,41,21,,711,36,,,,0,0,,,,
Hamburger Straße,10,Sa.,27/10/07,20:00,5,,,,,2,,,,,,2,,,,21,21,,711,36,,,,2/3/2016,0,,,,
Kärntner Straße,44,Sa.,27/10/07,10:41,5,,,,,2,,,,,,1,1,,,41,21,,711,36,,,,0,0,,,,
Bäckergasse,17,Sa.,27/10/07,19:14,5,,,,,2,,,,,,2,,,,21,21,,501,14,,,,2,0,,,,
Katthagen,38,Sa.,27/10/07,23:05,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,2/3/2016,1,,,,
Albersloher Weg,Loddenheide,Sa.,27/10/07,9:20,5,,,,,3,,,,,,3,,,,21,21,,623,14,,,,0,0,,,,
Weseler Straße,60,Sa.,27/10/07,20:05,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,2,0,,,,
Coesfeldweg,18,Sa.,27/10/07,4:05,5,,,,,2,,,,,,2,,,,21,21,,701,36,,,,2/3/2016,0,,,,
Bremer Platz,,Sa.,27/10/07,18:25,5,,,,,2,,,,,,2,,,,21,21,,703,14,,,,2,0,,,,
Geiststraße,,Sa.,27/10/07,17:20,5,,,,,2,,1,,,,1,,,,71,21,,501,14,,,,0,0,,,,
Servatiiplatz,Bahnhofstraße,Sa.,27/10/07,1:50,5,,,,,2,,1,,,,1,,,,71,21,,341,31,,,,2/3/2016,0,,,1,
Normannenweg,160,Sa.,27/10/07,20:25,5,,,,,1,,,,,,1,,,,21,,,102,13,,,,2/3/2016,0,,,,
Haus Uhlenkotten,Fa. Finke,Sa.,27/10/07,16:00,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Albersloher Weg,539,Sa.,27/10/07,12:05,7,,,,,2,,,,,,1,,,1,92,21,,703,49,,,,0,0,,,,
Himmelreichallee,,Sa.,27/10/07,17:40,3,,,,1,2,,1,,,,1,,,,21,71,,342,28,,,,0,0,,1,,1
Hammer Straße,234,Sa.,27/10/07,10:53,7,,,,,2,,,,,,2,,,,21,21,,631,26,,,,0,0,,,,1
Hammer Straße,36,So.,28/10/07,15:00,5,,,,,2,,,,,,2,,,,21,21,,701,14,,,,0,0,,,,
Gerichtsstraße,4,So.,28/10/07,14:05,5,,,,,2,,,,,,2,,,,21,21,,611,14,,,,0,0,,,,
Ludgeriplatz,Moltkestraße,So.,28/10/07,15:00,5,,,,,1,,,,,1,,,,,11,,,231,14,,,,0,0,,,,
Am Stadtgraben,Georgskommende,So.,28/10/07,19:03,5,,,,,3,,,,,,3,,,,21,21,,612,14,,,,1,0,,,,
Friedrich-Ebert-Straße,31,So.,28/10/07,8:45,5,,,,,2,,,,,,1,1,,,41,21,,501,14,,,,0,0,,,,
Albersloher Weg,Umgehungsstraße,So.,28/10/07,11:06,5,,,,,2,,,,,,2,,,,21,21,,640,26,,,,0,0,,,,
Hammer Straße,25,So.,28/10/07,20:50,5,,,,,2,,,,,,2,,,,21,21,,231,14,,,,2/3/2016,0,,,,
Freiherr-vom-Stein-Platz,Eisenbahnstraße,So.,28/10/07,3:25,5,,,,,2,,,,,,1,,1,,33,21,,231,14,,,,2,0,,,,
Friedrich-Ebert-Straße,E-Center,So.,28/10/07,10:20,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,0,0,,,,
Domplatz,,So.,28/10/07,18:10,5,,,,,2,,,,,,2,,,,21,21,,703,36,,,,2,0,,,,
Albersloher Weg,Osttor,So.,28/10/07,0:45,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Horstmarer Landweg,100,So.,28/10/07,20:05,5,,,,,2,,1,,,,1,,,,21,71,,243,35,,,,1/3/2016,0,,,,
Lützowstraße,,So.,28/10/07,16:05,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,1,0,,,,
Schifffahrter Damm,,So.,28/10/07,4:40,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,2,0,,,,
Wolbecker Straße,,So.,28/10/07,16:00,7,,,,,2,,,,,,2,,,,21,21,,701,36,,,,0,0,,,,
Studtstraße,,So.,28/10/07,15:30,7,,,,,2,,,,,,1,,,1,92,21,,799,49,,,,0,0,,,,
Bremer Platz,2,So.,28/10/07,13:20,7,,,,,2,,,,,,2,,,,21,21,,703,49,,,,0,0,,,,
Albersloher Weg,439,So.,28/10/07,6:58,5,,,,,3,,,,,,3,,,,21,21,,703,1,,,,0,0,,,,
Kappenberger Damm,,Sa.,29/10/07,7:25,3,,,,1,2,,,,,,2,,,,21,21,,102,13,,,,0,1,,,1,
Siemensstraße,Geister Landweg,Mo.,29/10/07,12:25,5,,,,,2,,,,,,1,1,,,41,21,,682,14,,,,0,1,,,,
Westfalenstraße,7,Mo.,29/10/07,16:58,5,,,,,2,,,,,,2,,,,21,21,,601,14,,,,2/3/2016,0,,,,
Düesbergweg,Kappenberger Damm,Mo.,29/10/07,17:10,5,,,,,2,,,,,,2,,,,21,21,,640,26,,,,2/3/2016,1,,,,
Albersloher Weg,666,Mo.,29/10/07,6:00,5,,,,,1,,,,,,1,,,,21,,,751,,,,86,0,0,,,,
Weseler Straße,Sentmaringer Weg,Mo.,29/10/07,11:20,5,,,,,2,,,,,,2,,,,21,21,,623,14,,,,0,1,,,,
Hansaring,64,Mo.,29/10/07,16:57,5,,,,,2,,1,,,,1,,,,21,71,,341,37,,,,0,0,,,,
