vu_ort,vu_hoehe,tag,datum,uhrzeit,kat,flucht,t,sv,lv,anzahl_beteiligte,fg,rf,mofa,kkr,krad,pkw,lkw,kom,sonstige,1,2,alkohol,typ,1_urs,2_urs,3_urs,sonst_urs,lichtverhaeltnisse,strassenzustand,01_alter_in_jahren,kinder,18_24,senioren
Von-Holte-Straße,1,Fr,11/23/2012,10:30,5,,,,,4,,,,,,3,1,,,21,41,,501,,14,,,,,74,,,
Alverskirchener Straße,100m vor Ortseingagn Wolbeckt einw.,Fr,11/23/2012,7:15,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,1,57,,,
Voßgasse,Höhe Theater,Fr,11/23/2012,7:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,47,,,
Finkenstraße,44 / garagenhof,Fr,11/23/2012,8:30,5,,,,,1,,,,,,1,,,,21,,,703,,14,,,,,40,,,
Alte Schifffahrt,Brücke über die Ems,Fr,11/23/2012,16:00,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,1,1,43,,,
Glatzer Weg,6,Fr,11/23/2012,16:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,34,,,
Germania Campus,Parkplatz,Fr,11/23/2012,19:50,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,26,,,
B 54,km 0.5 einwärts,Fr,11/23/2012,22:20,5,,,,,2,,,,,,2,,,,21,21,,651,,14,,,2,1,31,,,
Am Berler Kamp,31,Sa,11/24/2012,1:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,21,,,
Kanalstraße,51,Sa,11/24/2012,7:24,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,1,,24,,,
von-Grüter-Weg,69a,Sa,11/24/2012,12:45,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,37,,,
Steinfurter Straße,Johann-Krane-Weg,Sa,11/24/2012,20:00,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,2,1,21,,,
Rudolfstraße,15,So,11/25/2012,0:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,56,,,
Jessingstraße,3,So,11/25/2012,9:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,1,50,,,
Dauvemühle,156,So,11/25/2012,18:35,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,2,,49,,,
Geiststraße,64,Mo,11/26/2012,10:00,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,23,,,
Alter Postweg,47,Mo,11/26/2012,7:40,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,1,47,,,
Im Moorhook,22,Mo,11/26/2012,11:45,5,,,,,2,,,,,,1,1,,,45,21,,711,,36,,,,1,46,,,
Schmeddingstraße,56,Mo,11/26/2012,16:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,36,,,
Hammer Straße,26,Mo,11/26/2012,16:17,5,,,,,2,,,,,,2,,,,21,21,,594,,14,,,1,1,22,,,
Coerdestraße,51,Mo,11/26/2012,16:25,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,1/3/2016,1,34,,,
Oberschlesier Straße,1,Mo,11/26/2012,19:30,5,,,,,2,,,,,,2,,,,21,21,,712,,36,44,,,,57,,,
Scheibenstraße,43,Di,11/27/2012,8:51,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,1,48,,,
Gasselstiege,Parkplatz hinter Rewe,Di,11/27/2012,9:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,1,45,,,
Kettelerstraße,ggü. 3,Di,11/27/2012,9:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,40,,,
Geiststraße,ggü. 114 / Parkplatz,Di,11/27/2012,10:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,45,,,
Königsberger Straße,176,Di,11/27/2012,12:25,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,72,,,
Stiftstraße,19 / Parkplatz,Di,11/27/2012,13:20,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,50,,,
Lublinring,Gartenstraße,Di,11/27/2012,14:25,5,,,,,2,,,,,,2,,,,21,21,,639,,26,,,,1,70,,,
Offenbergstraße,16,Di,11/27/2012,15:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,74,,,
Hensenstraße,Twenteweg,Di,11/27/2012,17:55,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,26,,,
Hansaring,17,Di,11/27/2012,19:05,5,,,,,2,,,,,,2,,,,21,21,,591,,14,,,2,,23,,,
Weseler Straße,628,Di,11/27/2012,9:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,38,,,
Weseler Straße,Boeselagerstraße,Di,11/27/2012,10:05,5,,,,,2,,,,,,1,1,,,45,21,,644,,26,,,,1,27,,,
Nottebrock,,Di,11/27/2012,19:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,1,29,,,
Gutenbergstraße,14,Mi,11/28/2012,7:35,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,1,,10,,,
Roxeler Straße,416 / Parkplatz,Sa,11/24/2012,17:15,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2/3/2016,1,61,,,
Hohenzollernring,3,Mi,11/28/2012,16:00,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,,,58,,,
Prinzipalmarkt,42,Mi,11/28/2012,16:18,5,,,,,2,,,,,,1,,1,,33,21,,501,,14,,,1,,50,,,
Steinfurter Straße,166 / Tankstelle,Mi,11/28/2012,19:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,2,,41,,,
Von-Steuben-Straße,23,Mi,11/28/2012,19:39,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,2,,21,,,
Mecklenburger Straße,Stettiner Straße,Di,11/27/2012,14:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,39,,,
Lechterstraße,8,Di,11/27/2012,23:05,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,32,,,
Schwelingstraße,ggü. 4,Mi,11/28/2012,11:40,5,,,,,2,,,,,,1,1,,,41,21,,592,,14,37,,,,48,,,
Havixbecker Straße,2 / Parkplatz,Mi,11/28/2012,11:50,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,34,,,
Hörsterstraße,24,Mi,11/28/2012,14:30,5,,,,,2,,,,,,2,,,,21,21,,232,,35,,,,,54,,,
Rudolf-von-Langen-Straße,ggü. 22,Mi,11/28/2012,14:55,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,60,,,
Hermannstraße,52,Mi,11/28/2012,15:05,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,53,,,
Malmedystraße,Waldeyerstraße,Mi,11/28/2012,16:30,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,1,,31,,,
Sankt-Josefs-Kirchplatz,Hammer Straße,Do,11/29/2012,11:50,5,,,,,2,,1,,,,1,,,,71,21,,601,,14,,,,,71,,,
Grevener Straße,204,Mi,11/7/2012,2:30,5,,,,,3,,,,,,2,1,,,21,41,,761,3,14,,,2/3/2016,1,44,,,
Düesbergweg,13,Mi,11/21/2012,13:45,5,X,,,,2,,,,,,2,,,,21,21,,799,,49,,,,1,F,,,
Albert-Schweitzer-Straße,33,Do,11/22/2012,9:45,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,F,,,
Neubrückenstraße,12,Sa,11/24/2012,14:00,5,X,,,,2,,,,,,2,,,,21,21,,711,,36,,,,1,74,,,
Westhoffstraße,1 / Parkplatz,Sa,11/24/2012,16:55,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,2/3/2016,1,43,,,
Wolbecker Straße,einw./ Auffahrt B 51 Rtg. BAB,So,11/25/2012,19:10,5,X,,,,2,,,,,,1,,,1,59,21,,651,,14,,,2/3/2016,,68,,,
Andreas-Hofer-Straße,6,Mo,11/26/2012,10:35,5,X,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,F,,,
Wolbecker Straße,11,Mo,11/26/2012,16:16,5,,,,,2,,,,,,2,,,,21,21,,721,,36,,,1,1,47,,,
Bahnhofstraße,vor HBF,Mo,11/26/2012,17:48,3,,,,1,2,,,,,,2,,,,21,21,,601,,15,,,2/3/2016,1,57,,,
Steinfurter Straße,104,Di,11/27/2012,16:40,3,,,,1,2,,1,,,,1,,,,21,71,,342,,37,,,2/3/2016,,35,,,
Rosenstraße,Schlaunstraße,Di,11/27/2012,18:45,3,,,,1,2,,1,,,,1,,,,21,71,,304,,28,,,2/3/2016,1,73,,,
Wolbecker Windmühle,20,Mi,11/28/2012,6:55,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hohe Geest,Merkureck,Mi,10/31/2012,16:25,3,,,,1,2,,1,,,,1,,,,21,71,,351,,28,,,,,56,,,
Niedersachsenring,Piusallee,Mi,11/21/2012,17:00,5,X,,,,2,,1,,,,1,,,,21,71,,241,,35,,,1,,F,,,
Albersloher Weg,587,Fr,11/23/2012,19:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Dülmener Straße,26,Mo,11/26/2012,11:05,3,X,,,,2,1,,,,,1,,,,21,81,,581,,14,,,,1,64,,,
Bernsmeyerstiege,Parkhaus KH,Di,11/27/2012,11:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,74,,,
Bremer Platz,7,Mi,11/28/2012,13:45,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Meesenstiege,Hünenburg / KV,Mi,11/28/2012,17:30,3,,,,,2,,1,,,,1,,,,71,21,,342,,10,,,2/3/2016,,50,,,
An der Kleimannbrücke,85,Mi,11/28/2012,17:45,5,X,,,,2,,,,,,2,,,,21,25,,501,,14,,,2/3/2016,,52,,,
Angelmodder Weg,8,Mi,11/28/2012,10:45,3,,,,2,1,,,,,,1,,,,21,,,102,,49,,,,,28,,,
Thierstraße,,Do,11/29/2012,6:45,5,X,,,,2,,,,,,2,,,,21,21,,681,,11,14,,2,,F,,,
Bolandsgasse,4,Mo,10/29/2012,19:30,5,X,,,,1,,,,,,,,,1,92,,,799,,49,,,,,F,,,
Hansaring,ggü. 51,Fr,11/30/2012,23:40,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2/3/2016,,47,,,
Schifffahrter Damm,Höhe Kaufpark,Fr,11/30/2012,22:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,,52,,,
Hafenstraße,14,Fr,11/30/2012,19:25,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,,45,,,
Windthorststraße,Promenade,Fr,11/30/2012,18:50,5,,,,,2,,1,,,,1,,,,71,21,,301,,28,,,2/3/2016,,17,,,
Warendorfer Straße,Hohenzollernring,Fr,11/30/2012,18:00,5,,,,,2,,,,,,2,,,,21,21,,201,,35,,,2/3/2016,,25,,,
Glasuritstraße,2,Fr,11/30/2012,17:40,5,,,,,3,,,,,,3,,,,21,21,,623,,14,,,2,,33,,,
Aloysia-Delsen-Weg,88,Fr,11/30/2012,15:20,5,,,,,2,,,,,,,2,,,41,41,,711,,36,,,1,,59,,,
Grevener Straße,69 / Parkplatz,Fr,11/30/2012,15:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,89,,,
Hamannplatz,Parkplatz Coerdemarkt,Fr,11/30/2012,14:00,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,1,72,,,
Moltkestraße,40,Fr,11/30/2012,13:30,5,,,,,2,,,,,,1,1,,,21,41,,611,,14,,,,,54,,,
Schmeddingstraße,3b,Fr,11/30/2012,13:10,5,,,,,2,,,,,,1,1,,,41,21,,711,,36,,,,,18,,,
Grevener Straße,Germania Campus / parkplatz,Fr,11/30/2012,12:55,5,,,,,2,,,,,,1,,,1,59,21,,703,,14,,,,,41,,,
Voßgasse,ggü. 3,Fr,11/30/2012,8:40,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,,65,,,
Kinderhauser Straße,198,Fr,11/30/2012,8:40,5,,,,,2,,,,,,1,,,1,59,21,,711,,36,,,,,24,,,
Weseler Straße,215,Fr,11/30/2012,8:30,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,,,79,,,
Sophienstraße,53,Fr,11/30/2012,8:10,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,28,,,
Drostestraße,7 / Schulhofeinfahrt,Fr,11/30/2012,8:02,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,53,,,
Weseler Straße,229,Do,11/29/2012,19:57,5,,,,,2,,,,,,,1,1,,33,41,,501,,14,,,2,,60,,,
Eckenerstraße,,Do,11/29/2012,18:20,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,,31,,,
Kanalstraße,27,Do,11/29/2012,17:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,37,,,
Wilkinghege,Steinfurter Straße /rechtsabb.,Do,11/29/2012,18:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,1,21,,,
B 51,ausw. / Höhe Albersloher Weg,Do,11/29/2012,17:25,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2/3/2016,1,46,,,
Rüschhausweg,Parkplatz Kaufpark,Do,11/29/2012,17:05,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2,1,44,,,
Kardinal-von-Galen-Ring,Torminbrücke/ ausw.,Do,11/29/2012,16:55,5,,,,,3,,,,,,3,,,,21,21,,611,,14,,,2,1,51,,,
Dülmener Straße,30,Do,11/29/2012,16:50,5,,,,,2,,,,,,1,1,,,41,21,,501,,14,,,,,54,,,
Elbingerstraße,61,Do,11/29/2012,16:38,5,,,,,2,,,,,,1,1,,,41,21,,502,,14,37,,2,,23,,,
Westfalenstraße,128,Do,11/29/2012,16:37,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,,54,,,
Friedensstraße,14,Do,11/29/2012,16:30,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,,28,,,
Ostmarkstraße,Schifffahrter Damm,Do,11/29/2012,16:10,5,,,,,2,,,,,,2,,,,21,21,,231,,35,,,1,,33,,,
Dieckmannstraße,Heekweg,Do,11/29/2012,15:55,5,,,,,2,,,,,1,1,,,,21,11,,631,,26,,,,1,48,,,
Mecklenbecker Straße,113,Do,11/29/2012,14:27,5,,,,,2,,,,,,1,,,1,21,59,,651,,11,14,,,1,76,,,
Kardinal-von-Galen-Ring,Parkplatz,Do,11/29/2012,13:14,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,1,70,,,
Patronatsstraße,9,Do,11/29/2012,13:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,57,,,
Hülsebrockstraße,Hohe Geest,Do,11/29/2012,12:40,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,44,,,
Schlossplatz,Ausfahrt,Do,11/29/2012,11:55,5,,,,,2,,,,,,2,,,,21,21,,301,,35,37,,,,28,,,
Marktallee,64,Do,11/29/2012,11:40,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,84,,,
Am Kreuztor,Bergstraße,Do,11/29/2012,11:30,5,,,,,2,,,,,,2,,,,21,21,,231,,14,35,,,1,68,,,
Kaiser-Wilhelm-Ring,17,Do,11/29/2012,7:45,5,,,,,2,,,,,,1,1,,,21,59,,633,,26,,,1,,45,,,
Kinderhauser Straße,95,Do,11/29/2012,7:20,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,,56,,,
Hittorfstraße,40,Do,11/29/2012,7:05,5,,,,,2,,,,,,1,1,,,45,21,,501,,14,,,2,,39,,,
Wolbecker Straße,50,Mi,11/28/2012,19:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,,32,,,
Osttor,Zum Hiltruper See,Mi,11/28/2012,15:58,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,,,38,,,
Weseler Straße,Höhe Kerkheideweg,Mo,11/26/2012,16:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,1,1,21,,,
Von-Walsen-Straße,15,Mo,11/26/2012,13:35,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,1,34,,,
Lublinring,Gartenstraße / rechtsabb.,Mo,11/26/2012,7:55,5,,,,,2,,,,,,2,,,,21,21,,231,,14,35,,2/3/2016,,36,,,
Junker-Jörg-Platz,2,Fr,11/23/2012,9:40,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,18,,,
Dülmener Straße,135,Fr,11/23/2012,7:30,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,1,,18,,,
Friedensstraße,26,Do,11/22/2012,12:00,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,,,46,,,
Bremer Straße,24,So,11/11/2012,4:00,5,,,,,2,,1,,,,1,,,,21,71,,732,,14,,,2,,62,,,
Weseler Straße,Möselerhook,Do,11/29/2012,22:30,5,,,,,1,,,,,,,1,,,41,,,751,,0,,86,2,,56,,,
Warendorfer Straße,193,Fr,11/30/2012,9:40,5,,,,,1,,,,,,,1,,,41,,,799,,49,,,,,58,,,
Aegidiistraße,Höhe Lidl,Fr,11/30/2012,21:00,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,,47,,,
Augustastraße,41,Fr,11/30/2012,12:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,22,,,
Dingbängerweg,Parkplatz Hotel Hohenfeld,Fr,11/30/2012,11:35,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,3,21,,,
Waldeyerstraße,75,Fr,11/30/2012,20:40,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,,26,,,
Am Mittelhafen,11,Fr,11/30/2012,21:10,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,1,24,,,
Schifffahrter Damm,1 / Parkplatz,Sa,11/17/2012,16:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,1,75,,,
Meesenstiege,54 / Parkplatz,Mi,11/21/2012,15:15,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Scharnhorststraße,62,Mi,11/21/2012,17:45,5,X,,,,2,,,,,,2,,,,21,21,,562,,36,,,,,F,,,
Am Hörster Friedhof,3,Fr,11/23/2012,15:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Schillerstraße,56,Fr,11/23/2012,17:25,3,,,,1,2,,1,,,,1,,,,21,71,,591,,49,,,2/3/2016,1,23,,,
Schlossplatz,Parkplatz,Sa,11/24/2012,12:00,5,X,,,,2,,,,,,2,,,,21,21,,703,,49,,,,,F,,,
Lippstädter Straße,10 / Parkhaus,Di,11/27/2012,19:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,2/3/2016,,F,,,
Grevener Straße,York-Ring / linksabb.,Mi,11/28/2012,15:00,5,,,,,2,,,,,,,2,,,41,41,,251,,35,14,,,,57,,,
Albersloher Weg,Willy-Brandt-Weg,Mi,11/28/2012,12:42,3,,,,1,2,,,,,,1,,,1,21,59,,243,,35,,,,,49,,,
Düesbergweg,k.v. Gut Insel,Mi,11/28/2012,7:50,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Hiltruper Straße,Petersheide,Do,11/29/2012,6:35,5,X,,,,2,,,,,,2,,,,21,21,,212,,35,,,2/3/2016,,F,,,
Steinfurter Straße,97,Do,11/29/2012,18:23,2,,,1,,2,1,1,,,,,,,,81,71,,499,,69,,,2/3/2016,1,22,,,
Hansaring,Schillerstraße,Fr,11/30/2012,13:30,5,X,,,,2,,,,,,1,,,1,45,21,,651,,49,,,,,F,,,
Korduanenstraße,Parkplatz,Fr,11/30/2012,13:30,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Zum Guten Hirten,41,Fr,11/30/2012,16:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,2,,F,,,
Graelstraße,24,Fr,11/30/2012,10:30,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Piusallee,80,Sa,12/1/2012,20:00,5,X,,,,2,,,,,,1,,,1,92,21,,799,,49,,,,,F,,,
Rudolf-Steiner-Weg,11,Sa,12/1/2012,14:50,5,X,,,,2,,,,,,2,,,,21,21,,703,,14,,,,,18,,,
Boeselagerstraße,Lange Ossenbeck,So,12/2/2012,18:40,5,X,,,,3,,,,,,3,,,,21,21,,644,,21,,,2/3/2016,1,68,,,
Geringhoffstraße,44,Mo,11/26/2012,8:00,5,X,,,,2,,,,,,1,,,1,92,21,,703,,49,,,,,F,,,
Kinderhauser Straße,Meßkamp,Fr,11/30/2012,7:10,3,,,,1,2,1,,,,,1,,,,21,81,,221,,40,,,2/3/2016,,41,,,
Gievenbecker Weg,Enschedeweg,Fr,11/30/2012,10:55,4,,,,,2,,,,,,2,,,,21,21,,211,,32,,,,,22,,,
Delpstraße,6,Sa,12/1/2012,13:20,5,,,,,2,,,,,,2,,,,21,21,,714,,36,,,,,22,,,
Albersloher Weg,Egbert-Snoek-Straße,Sa,12/1/2012,14:00,5,,,,,2,,,,,,2,,,,21,21,,634,,26,,,,,21,,,
Alter Steinweg,ggü. 26,Sa,12/1/2012,7:45,5,,,,,1,,,,,,,1,,,51,,,799,,49,,,,,43,,,
Redigerstraße,14,Sa,12/1/2012,8:55,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,86,,,
Wevelinghofergasse,ggü. 16,Sa,12/1/2012,10:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,33,,,
Hafenstraße,Südstraße,Sa,12/1/2012,11:15,5,,,,,2,,,,,,2,,,,21,21,,572,,36,37,,,,42,,,
Davertstraße,300m nördl. Am Inken Holz,Sa,12/1/2012,11:16,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,,,45,,,
Goldstraße,Hörsterplatz,Sa,12/1/2012,11:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,,,51,,,
Wolbecker Straße,296,Sa,12/1/2012,14:10,5,,,,,2,,,,,,1,1,,,51,21,,501,,14,,,,,49,,,
Von-Holte-Straße,1b,Sa,12/1/2012,14:35,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,,,61,,,
Hülshoffstraße,k.h. Hohenholter Straße,Sa,12/1/2012,16:55,5,,,,,1,,,,,,1,,,,21,,,751,,0,,86,2,,38,,,
Hörsterstraße,Voßgasse,Sa,12/1/2012,17:00,5,,,,,2,,,,,,2,,,,21,21,,231,,14,,,2,,30,,,
Robert-Bosch-Straße,2 / Parkplatz,Sa,12/1/2012,18:25,5,,,,,2,,,,,,1,1,,,41,21,,703,,14,,,2/3/2016,,24,,,
Hammer Straße,92,Sa,12/1/2012,19:00,5,,,,,2,,,,,,2,,,,21,21,,511,,14,37,,2,,45,,,
Bahnhofstraße,Urbanstraße,Sa,12/1/2012,20:00,5,,,,,2,,,,,,2,,,,21,21,,633,,14,26,,2/3/2016,1,53,,,
Am Blütenhain,51,Sa,12/1/2012,21:10,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,18,,,
Marientalstraße,30,Sa,12/1/2012,22:30,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,24,,,
Hammer Straße,41,So,12/2/2012,10:40,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,1,40,,,
Bergstraße,ggü. 10,So,12/2/2012,14:50,5,,,,,1,,,,,,1,,,,21,,,711,,36,,,,,49,,,
Münzstraße,Kreuzstraße / Parkplatz,So,12/2/2012,12:30,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,,1,75,,,
Warendorfer Straße,k.v. Danziger Freiheit,So,12/2/2012,14:32,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,36,,,
Wichernstraße,2,So,12/2/2012,19:28,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2,,60,,,
Kaiser-Wilhelm-Ring,19,Mo,12/3/2012,7:15,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,,21,,,
Von-Holte-Straße,33,Mo,12/3/2012,8:00,5,,,,,2,,,,,,,,,2,59,59,,711,,36,,,1,1,43,,,
Osttor,76,Mo,12/3/2012,8:30,5,,,,,2,,,,,,1,1,,,21,41,,501,,14,,,,,51,,,
Hammer Straße,200m südl. Ludgeriplatz,Mo,12/3/2012,10:25,5,,,,,2,,,,,,1,1,,,41,21,,601,,14,,,,,27,,,
Rjasanstraße,6,Mo,12/3/2012,10:26,5,,,,,2,,1,,,,1,,,,71,21,,501,,14,,,,,21,,,
Aldruper Straße,Gimbter Straße,Mo,12/3/2012,13:20,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,,1,38,,,
Weseler Straße,593,Mo,12/3/2012,13:30,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,,1,49,,,
Stubengasse,Parkhaus,Mo,12/3/2012,14:10,5,,,,,2,,,,,,2,,,,21,21,,703,,36,,,3,,26,,,
Grevener Straße,90,Mo,12/3/2012,14:35,5,,,,,2,,,,,,,2,,,51,41,,711,,36,,,,1,51,,,
Weseler Straße,Bismarckstraße,Mo,12/3/2012,15:05,5,,,,,2,,,,,,1,1,,,41,21,,623,,14,,,,1,30,,,
Eisenbahnstraße,Höhe Hotel Mauritzhof,Mo,12/3/2012,16:45,5,,,,,2,,,,,,2,,,,21,21,,611,,14,,,2,1,21,,,
Hessenweg,Hessenbusch,Mo,12/3/2012,17:30,5,,,,,2,,,,,,2,,,,21,21,,231,,35,,,2,1,61,,,
Max-Winkelmann-Straße,8,Mo,12/3/2012,17:50,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2/3/2016,1,37,,,
Friesenring,Kinderhauser Straße,Mo,12/3/2012,18:10,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,1,37,,,
Cheruskerring,Robert-Blum-Straße,Mo,12/3/2012,18:15,5,,,,,2,,,,,,2,,,,21,21,,631,,26,,,2,1,26,,,
Schifffahrter Damm,Parkplatz Netto,Mo,12/3/2012,18:50,5,,,,,2,,,,,,2,,,,21,21,,703,,14,,,2,1,49,,,
Westfalenstraße,208,Mo,12/3/2012,18:50,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,29,,,
Stolbergstraße,Höhe Unterführung,Mo,12/3/2012,19:40,5,,,,,2,,,,,,2,,,,21,21,,711,,36,,,2/3/2016,1,29,,,
Weseler Straße,ausw. /Geiststraße,Mo,12/3/2012,21:15,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,1,26,,,
Soester Straße,55,Mo,12/3/2012,16:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,,,40,,,
Lublinring,Gartenstraße,Mo,12/3/2012,16:50,5,,,,,2,,,,,,2,,,,21,21,,601,,14,,,2,1,87,,,
Meßkamp,Grevener Straße,Mo,12/3/2012,17:30,5,,,,,2,,,,,,2,,,,21,21,,201,,14,,,2,1,50,,,
Sebastiankirchweg,Augustastraße,Mo,12/3/2012,18:45,5,,,,,2,,,,,,2,,,,21,21,,501,,14,,,2,1,74,,,
Weseler Straße,Geiststraße / linksabb.,Mo,12/3/2012,18:45,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2,1,48,,,
Vogel-von-Falkenstein-Straße,3,Mo,12/3/2012,18:58,5,,,,,2,,,,,,2,,,,21,21,,701,,14,,,2,1,27,,,
Weseler Straße,46,Di,12/4/2012,6:30,5,,,,,2,,,,,,2,,,,21,21,,623,,14,,,2/3/2016,1,58,,,
Siemensstraße,41,Di,12/4/2012,6:40,5,,,,,3,,,,1,,2,,,,21,21,,741,,14,,72,2,2,36,,,
